Precision,Alpha,P4 iter,GSS iter,ref iter,P4 time,GSS time,ref time,P4 residual cong,GSS residual cong,ref residual cong
1.024,0.5,2,2,281,449100,393500.0,22053400,0.9567191487733311,0.9588240124710015,0.9959988513709036
0.512,0.5,2,2,281,435700,379600.0,22053400,0.9567191487733311,0.9588240124710015,0.9959988513709036
0.256,0.5,2,2,281,465600,395700.0,22053400,0.9567191487733311,0.9588240124710015,0.9959988513709036
0.128,0.5,2,2,281,539700,387000.0,22053400,0.9567191487733311,0.9588240124710015,0.9959988513709036
0.064,0.5,2,2,281,433100,397500.0,22053400,0.9567191487733311,0.9588240124710015,0.9959988513709036
0.032,0.5,2,2,281,422500,390700.0,22053400,0.9567191487733311,0.9588240124710015,0.9959988513709036
0.016,0.5,2,2,281,471100,547100.0,22053400,0.9567191487733311,0.9588240124710015,0.9959988513709036
0.008,0.5,2,2,281,455400,379000.0,22053400,0.9567191487733311,0.9588240124710015,0.9959988513709036
0.004,0.5,2,2,281,439800,390500.0,22053400,0.9567191487733311,0.9588240124710015,0.9959988513709036
0.002,0.5,2,2,281,428000,477500.0,22053400,0.9567191487733311,0.9588240124710015,0.9959988513709036
0.001,0.5,2,2,281,532200,418400.0,22053400,0.9567191487733311,0.9588240124710015,0.9959988513709036
5.0E-4,0.5,2,2,281,428200,391600.0,22053400,0.9567191487733311,0.9588240124710015,0.9959988513709036
2.5E-4,0.5,2,2,281,433400,379000.0,22053400,0.9567191487733311,0.9588240124710015,0.9959988513709036
1.25E-4,0.5,2,2,281,521300,396800.0,22053400,0.9567191487733311,0.9588240124710015,0.9959988513709036
6.25E-5,0.5,2,2,281,502900,459500.0,22053400,0.9567191487733311,0.9588240124710015,0.9959988513709036
3.125E-5,0.5,2,2,281,428100,395400.0,22053400,0.9567191487733311,0.9588240124710015,0.9959988513709036
1.5625E-5,0.5,2,2,281,430900,376300.0,22053400,0.9567191487733311,0.9588240124710015,0.9959988513709036
1.024,1.0128205128205128,865,933,10184,208773200,2.320863E8,789258300,9.55883693876669E-4,9.556491121778254E-4,9.547816879660331E-4
0.512,1.0128205128205128,865,933,10184,212094800,2.264607E8,789258300,9.55883693876669E-4,9.556491121778254E-4,9.547816879660331E-4
0.256,1.0128205128205128,865,933,10184,211221400,2.236426E8,789258300,9.55883693876669E-4,9.556491121778254E-4,9.547816879660331E-4
0.128,1.0128205128205128,865,933,10184,211082900,2.25966E8,789258300,9.55883693876669E-4,9.556491121778254E-4,9.547816879660331E-4
0.064,1.0128205128205128,867,933,10184,210817800,2.251259E8,789258300,9.546672757499985E-4,9.556491121778254E-4,9.547816879660331E-4
0.032,1.0128205128205128,1046,933,10184,250660200,2.249723E8,789258300,9.553634143923961E-4,9.556491121778254E-4,9.547816879660331E-4
0.016,1.0128205128205128,1046,933,10184,254224900,2.253015E8,789258300,9.553634143923961E-4,9.556491121778254E-4,9.547816879660331E-4
0.008,1.0128205128205128,1049,933,10184,259774000,2.303939E8,789258300,9.542980528647327E-4,9.556491121778254E-4,9.547816879660331E-4
0.004,1.0128205128205128,1580,933,10184,387478100,2.2617E8,789258300,9.554254410911733E-4,9.556491121778254E-4,9.547816879660331E-4
0.002,1.0128205128205128,1595,933,10184,393580800,2.280385E8,789258300,9.551994974711375E-4,9.556491121778254E-4,9.547816879660331E-4
0.001,1.0128205128205128,1608,933,10184,399305400,2.281841E8,789258300,9.557093556773477E-4,9.556491121778254E-4,9.547816879660331E-4
5.0E-4,1.0128205128205128,1614,933,10184,398873700,2.271367E8,789258300,9.549047664302313E-4,9.556491121778254E-4,9.547816879660331E-4
2.5E-4,1.0128205128205128,1618,938,10184,402461600,2.300373E8,789258300,9.539812341622378E-4,9.55869947985355E-4,9.547816879660331E-4
1.25E-4,1.0128205128205128,1601,938,10184,391976900,2.25971E8,789258300,9.544518236235255E-4,9.55869947985355E-4,9.547816879660331E-4
6.25E-5,1.0128205128205128,1685,938,10184,421111900,2.26E8,789258300,9.538460602995791E-4,9.55869947985355E-4,9.547816879660331E-4
3.125E-5,1.0128205128205128,1571,946,10184,402334100,2.372684E8,789258300,9.541841486325753E-4,9.539397511773018E-4,9.547816879660331E-4
1.5625E-5,1.0128205128205128,1678,958,10184,451180100,2.403001E8,789258300,9.553942554108019E-4,9.554844449998212E-4,9.547816879660331E-4
1.024,1.5256410256410255,845,1497,10284,207588700,3.638165E8,775137800,5.240546041798133E-4,5.240282552204656E-4,5.243069097908837E-4
0.512,1.5256410256410255,845,1497,10284,201465800,3.597718E8,775137800,5.240546041798133E-4,5.240282552204656E-4,5.243069097908837E-4
0.256,1.5256410256410255,1151,1497,10284,275825200,3.582392E8,775137800,5.246859627536793E-4,5.240282552204656E-4,5.243069097908837E-4
0.128,1.5256410256410255,837,1497,10284,206014400,3.607184E8,775137800,5.243362980227317E-4,5.240282552204656E-4,5.243069097908837E-4
0.064,1.5256410256410255,837,1497,10284,206608700,3.645614E8,775137800,5.243362980227317E-4,5.240282552204656E-4,5.243069097908837E-4
0.032,1.5256410256410255,976,1541,10284,239359000,3.778392E8,775137800,5.242890499612685E-4,5.249299908459681E-4,5.243069097908837E-4
0.016,1.5256410256410255,1644,1541,10284,400171300,3.759923E8,775137800,5.246800213444258E-4,5.249299908459681E-4,5.243069097908837E-4
0.008,1.5256410256410255,1619,1541,10284,391086000,3.73409E8,775137800,5.241388701693328E-4,5.249299908459681E-4,5.243069097908837E-4
0.004,1.5256410256410255,1640,1541,10284,398323200,3.729315E8,775137800,5.246835641278258E-4,5.249299908459681E-4,5.243069097908837E-4
0.002,1.5256410256410255,1628,1541,10284,397938300,3.807128E8,775137800,5.246563616786437E-4,5.249299908459681E-4,5.243069097908837E-4
0.001,1.5256410256410255,1553,1556,10284,383105900,3.939161E8,775137800,5.240059658908613E-4,5.240729727553628E-4,5.243069097908837E-4
5.0E-4,1.5256410256410255,1640,1556,10284,396504200,3.845149E8,775137800,5.241460065994463E-4,5.240729727553628E-4,5.243069097908837E-4
2.5E-4,1.5256410256410255,1635,1556,10284,402225100,3.846075E8,775137800,5.241834843874305E-4,5.240729727553628E-4,5.243069097908837E-4
1.25E-4,1.5256410256410255,1735,1565,10284,437421300,3.834998E8,775137800,5.24538726153434E-4,5.24116533964003E-4,5.243069097908837E-4
6.25E-5,1.5256410256410255,1788,1722,10284,461759400,4.307361E8,775137800,5.248403099381571E-4,5.246450744491593E-4,5.243069097908837E-4
3.125E-5,1.5256410256410255,1851,1844,10284,494779100,4.591838E8,775137800,5.2421271238412E-4,5.246791772891557E-4,5.243069097908837E-4
1.5625E-5,1.5256410256410255,1954,1866,10284,556187800,4.772456E8,775137800,5.243158672812998E-4,5.24139840438087E-4,5.243069097908837E-4
1.024,2.0384615384615383,1713,1567,11185,433429700,3.804792E8,853139200,3.43837928974855E-4,3.4416785555213547E-4,3.4389259221456747E-4
0.512,2.0384615384615383,1713,1567,11185,412915800,3.947522E8,853139200,3.43837928974855E-4,3.4416785555213547E-4,3.4389259221456747E-4
