Precision,Alpha,P4 iter,GSS iter,ref iter,P4 time,GSS time,ref time,P4 residual cong,GSS residual cong,ref residual cong
1.024,0.5,2,2,816,2278400,1301300.0,246916900,0.9927865247955552,0.9931373354118336,0.9985004788380791
0.512,0.5,2,2,816,1504400,1237500.0,246916900,0.9927865247955552,0.9931373354118336,0.9985004788380791
0.256,0.5,2,2,816,1311900,1371800.0,246916900,0.9927865247955552,0.9931373354118336,0.9985004788380791
0.128,0.5,2,2,816,1293700,1193600.0,246916900,0.9927865247955552,0.9931373354118336,0.9985004788380791
0.064,0.5,2,2,816,1419900,1183600.0,246916900,0.9927865247955552,0.9931373354118336,0.9985004788380791
0.032,0.5,2,2,816,1466200,1263700.0,246916900,0.9927865247955552,0.9931373354118336,0.9985004788380791
0.016,0.5,2,2,816,1250200,1131700.0,246916900,0.9927865247955552,0.9931373354118336,0.9985004788380791
0.008,0.5,2,2,816,1336600,1367900.0,246916900,0.9927865247955552,0.9931373354118336,0.9985004788380791
0.004,0.5,2,2,816,1464000,1156300.0,246916900,0.9927865247955552,0.9931373354118336,0.9985004788380791
0.002,0.5,2,2,816,1320100,1252900.0,246916900,0.9927865247955552,0.9931373354118336,0.9985004788380791
0.001,0.5,2,2,816,1281900,1297700.0,246916900,0.9927865247955552,0.9931373354118336,0.9985004788380791
5.0E-4,0.5,2,2,816,1248000,1069700.0,246916900,0.9927865247955552,0.9931373354118336,0.9985004788380791
2.5E-4,0.5,2,2,816,1487800,1236900.0,246916900,0.9927865247955552,0.9931373354118336,0.9985004788380791
1.25E-4,0.5,2,2,816,1315600,1197100.0,246916900,0.9927865247955552,0.9931373354118336,0.9985004788380791
6.25E-5,0.5,2,2,816,1373400,1132300.0,246916900,0.9927865247955552,0.9931373354118336,0.9985004788380791
3.125E-5,0.5,2,2,816,1150400,1144700.0,246916900,0.9927865247955552,0.9931373354118336,0.9985004788380791
1.5625E-5,0.5,2,2,816,1109600,1130000.0,246916900,0.9927865247955552,0.9931373354118336,0.9985004788380791
1.024,1.0128205128205128,4869,4109,46178,1187538300,9.941681E8,3565364200,3.181426980050084E-4,3.1828739907835413E-4,3.1827502034309507E-4
0.512,1.0128205128205128,4869,4109,46178,1179766200,1.0963732E9,3565364200,3.181426980050084E-4,3.1828739907835413E-4,3.1827502034309507E-4
0.256,1.0128205128205128,4869,4109,46178,1260319300,9.926642E8,3565364200,3.181426980050084E-4,3.1828739907835413E-4,3.1827502034309507E-4
0.128,1.0128205128205128,4352,4109,46178,1060232400,1.028763E9,3565364200,3.183203720366068E-4,3.1828739907835413E-4,3.1827502034309507E-4
0.064,1.0128205128205128,4352,4109,46178,1120134500,1.0105939E9,3565364200,3.183203720366068E-4,3.1828739907835413E-4,3.1827502034309507E-4
0.032,1.0128205128205128,4171,4109,46178,1050845700,1.0323343E9,3565364200,3.181421361034831E-4,3.1828739907835413E-4,3.1827502034309507E-4
0.016,1.0128205128205128,4171,4109,46178,1022446700,1.0034428E9,3565364200,3.181421361034831E-4,3.1828739907835413E-4,3.1827502034309507E-4
