Precision,Alpha,P4 iter,GSS iter,ref iter,P4 time,GSS time,ref time,P4 residual cong,GSS residual cong,ref residual cong
1.024,0.5,3,3,100,1026500,971500.0,14605100,0.8330595738399913,0.7705909266241506,0.9894836264364235
0.512,0.5,3,3,100,999400,1200900.0,14605100,0.8330595738399913,0.7705909266241506,0.9894836264364235
0.256,0.5,3,3,100,1059000,996400.0,14605100,0.8330595738399913,0.7705909266241506,0.9894836264364235
0.128,0.5,3,3,100,1002500,982000.0,14605100,0.8330595738399913,0.7705909266241506,0.9894836264364235
0.064,0.5,3,3,100,1075500,1003700.0,14605100,0.8330595738399913,0.7705909266241506,0.9894836264364235
0.032,0.5,3,3,100,1005800,996600.0,14605100,0.8330595738399913,0.7705909266241506,0.9894836264364235
0.016,0.5,3,3,100,1038600,1457300.0,14605100,0.8330595738399913,0.7705909266241506,0.9894836264364235
0.008,0.5,3,3,100,1009900,984900.0,14605100,0.8330595738399913,0.7705909266241506,0.9894836264364235
0.004,0.5,3,3,100,1005400,994500.0,14605100,0.8330595738399913,0.7705909266241506,0.9894836264364235
0.002,0.5,3,3,100,1013300,972900.0,14605100,0.8330595738399913,0.7705909266241506,0.9894836264364235
0.001,0.5,3,3,100,998900,970200.0,14605100,0.8330595738399913,0.7705909266241506,0.9894836264364235
5.0E-4,0.5,3,3,100,1101900,1006300.0,14605100,0.8330595738399913,0.7705909266241506,0.9894836264364235
2.5E-4,0.5,3,3,100,1022000,948200.0,14605100,0.8330595738399913,0.7705909266241506,0.9894836264364235
1.25E-4,0.5,3,3,100,1139500,1015200.0,14605100,0.8330595738399913,0.7705909266241506,0.9894836264364235
6.25E-5,0.5,3,3,100,2258400,1124500.0,14605100,0.8330595738399913,0.7705909266241506,0.9894836264364235
3.125E-5,0.5,3,3,100,1142300,963100.0,14605100,0.8330595738399913,0.7705909266241506,0.9894836264364235
1.5625E-5,0.5,3,3,100,1365900,948400.0,14605100,0.8330595738399913,0.7705909266241506,0.9894836264364235
1.024,1.0128205128205128,289,322,2594,79667000,8.90838E7,215700400,0.0028593406050573256,0.0028602390770405828,0.0028901520372074385
0.512,1.0128205128205128,289,322,2594,79724100,8.75936E7,215700400,0.0028593406050573256,0.0028602390770405828,0.0028901520372074385
0.256,1.0128205128205128,390,322,2594,108118600,8.73161E7,215700400,0.002874183215431647,0.0028602390770405828,0.0028901520372074385
0.128,1.0128205128205128,431,366,2594,114835500,1.001035E8,215700400,0.0028720120351561906,0.0028728876991547247,0.0028901520372074385
0.064,1.0128205128205128,431,366,2594,114853000,9.77963E7,215700400,0.0028720120351561906,0.0028728876991547247,0.0028901520372074385
0.032,1.0128205128205128,418,366,2594,114857800,9.91498E7,215700400,0.0028744925067799576,0.0028728876991547247,0.0028901520372074385
0.016,1.0128205128205128,397,366,2594,108434800,9.78439E7,215700400,0.0028712243176944874,0.0028728876991547247,0.0028901520372074385
0.008,1.0128205128205128,397,366,2594,107747900,1.009018E8,215700400,0.0028712243176944874,0.0028728876991547247,0.0028901520372074385
0.004,1.0128205128205128,403,366,2594,107046500,9.94455E7,215700400,0.0028720818834877537,0.0028728876991547247,0.0028901520372074385
0.002,1.0128205128205128,424,366,2594,117700200,1.131532E8,215700400,0.00286379791726199,0.0028728876991547247,0.0028901520372074385
0.001,1.0128205128205128,439,366,2594,120392200,9.9949E7,215700400,0.0028592284708393034,0.0028728876991547247,0.0028901520372074385
5.0E-4,1.0128205128205128,408,366,2594,110464900,1.015188E8,215700400,0.0028591627913727713,0.0028728876991547247,0.0028901520372074385
2.5E-4,1.0128205128205128,419,375,2594,111491300,1.014559E8,215700400,0.0028706515044504277,0.0028744327912274548,0.0028901520372074385
1.25E-4,1.0128205128205128,402,378,2594,111727700,1.030359E8,215700400,0.0028750309940759333,0.0028634755121086375,0.0028901520372074385
6.25E-5,1.0128205128205128,404,388,2594,116418300,1.081104E8,215700400,0.002857936189510024,0.002862603592920787,0.0028901520372074385
3.125E-5,1.0128205128205128,443,415,2594,131172900,1.159831E8,215700400,0.0028646850936107082,0.0028604873493337513,0.0028901520372074385
1.5625E-5,1.0128205128205128,440,441,2594,136587200,1.308695E8,215700400,0.002857749228678763,0.002873965736578721,0.0028901520372074385
1.024,1.5256410256410255,440,341,2746,117178300,8.92565E7,225921000,0.0015760116992776796,0.001576859293099142,0.001573776556891171
0.512,1.5256410256410255,265,341,2746,72595500,8.81621E7,225921000,0.0015768004292833204,0.001576859293099142,0.001573776556891171
0.256,1.5256410256410255,173,341,2746,46673700,8.61799E7,225921000,0.0015720191181126664,0.001576859293099142,0.001573776556891171
0.128,1.5256410256410255,424,387,2746,111929600,9.92099E7,225921000,0.001575355581508675,0.0015708812250014859,0.001573776556891171
0.064,1.5256410256410255,486,387,2746,130891700,1.00446E8,225921000,0.0015769354903604205,0.0015708812250014859,0.001573776556891171
0.032,1.5256410256410255,423,387,2746,111147700,1.014566E8,225921000,0.0015712872604178862,0.0015708812250014859,0.001573776556891171
0.016,1.5256410256410255,472,466,2746,128735600,1.242947E8,225921000,0.0015719026388840707,0.0015770224173996539,0.001573776556891171
0.008,1.5256410256410255,493,460,2746,132564500,1.242092E8,225921000,0.0015764449242421374,0.0015706704866681465,0.001573776556891171
0.004,1.5256410256410255,500,470,2746,134430700,1.241E8,225921000,0.00157243284382369,0.0015774152509243633,0.001573776556891171
0.002,1.5256410256410255,415,484,2746,114095200,1.30182E8,225921000,0.0015715246595082721,0.0015712611544462796,0.001573776556891171
0.001,1.5256410256410255,424,484,2746,113190700,1.315371E8,225921000,0.001571310425355521,0.0015712611544462796,0.001573776556891171
5.0E-4,1.5256410256410255,423,484,2746,113256300,1.301082E8,225921000,0.0015722323356087697,0.0015712611544462796,0.001573776556891171
2.5E-4,1.5256410256410255,477,476,2746,134913400,1.282083E8,225921000,0.0015714817231565759,0.0015712317932949915,0.001573776556891171
1.25E-4,1.5256410256410255,468,510,2746,136389200,1.396362E8,225921000,0.0015755818458216275,0.0015713634486643757,0.001573776556891171
6.25E-5,1.5256410256410255,485,553,2746,147410300,1.531874E8,225921000,0.0015776267516469655,0.0015716340346040303,0.001573776556891171
3.125E-5,1.5256410256410255,489,556,2746,155772800,1.639125E8,225921000,0.0015716284677549375,0.001576122663022872,0.001573776556891171
1.5625E-5,1.5256410256410255,514,561,2746,171296900,1.64816E8,225921000,0.0015719742854390928,0.0015771423059867118,0.001573776556891171
1.024,2.0384615384615383,545,420,3212,142908200,1.098188E8,268025600,0.0010306150040336748,0.0010348513761024858,0.0010319134334830782
0.512,2.0384615384615383,424,420,3212,110756200,1.088605E8,268025600,0.0010310213048418948,0.0010348513761024858,0.0010319134334830782
0.256,2.0384615384615383,424,366,3212,117660000,9.51771E7,268025600,0.0010310213048418948,0.0010338235533898787,0.0010319134334830782
0.128,2.0384615384615383,308,366,3212,82191600,9.61482E7,268025600,0.001030623252349483,0.0010338235533898787,0.0010319134334830782
0.064,2.0384615384615383,257,331,3212,69049900,8.98565E7,268025600,0.0010324260940863805,0.0010347750961365865,0.0010319134334830782
0.032,2.0384615384615383,257,331,3212,68975000,9.14351E7,268025600,0.0010324260940863805,0.0010347750961365865,0.0010319134334830782
0.016,2.0384615384615383,310,331,3212,81535000,8.55133E7,268025600,0.0010305181070250358,0.0010347750961365865,0.0010319134334830782
0.008,2.0384615384615383,426,331,3212,111686400,8.55286E7,268025600,0.001034902968888196,0.0010347750961365865,0.0010319134334830782
0.004,2.0384615384615383,433,331,3212,112457500,8.61875E7,268025600,0.0010304298517131993,0.0010347750961365865,0.0010319134334830782
0.002,2.0384615384615383,560,331,3212,148600500,8.77149E7,268025600,0.0010307702755963932,0.0010347750961365865,0.0010319134334830782
0.001,2.0384615384615383,565,334,3212,146704000,9.01534E7,268025600,0.0010313734160506405,0.0010307163534505337,0.0010319134334830782
5.0E-4,2.0384615384615383,587,339,3212,157344700,9.32811E7,268025600,0.0010310747891124628,0.001030970081199789,0.0010319134334830782
2.5E-4,2.0384615384615383,505,385,3212,135633600,1.025414E8,268025600,0.0010327284068147868,0.0010341006482378345,0.0010319134334830782
1.25E-4,2.0384615384615383,545,393,3212,153571100,1.057341E8,268025600,0.0010312105395052784,0.0010332362105363035,0.0010319134334830782
6.25E-5,2.0384615384615383,534,422,3212,161320300,1.144918E8,268025600,0.0010310803354319775,0.0010300130675217067,0.0010319134334830782
3.125E-5,2.0384615384615383,530,422,3212,165120700,1.223493E8,268025600,0.0010315187738172416,0.0010339370730664266,0.0010319134334830782
1.5625E-5,2.0384615384615383,549,425,3212,184740400,1.24774E8,268025600,0.0010314979280835468,0.0010299839921715792,0.0010319134334830782
1.024,2.551282051282051,532,546,3750,138104900,1.477508E8,311150100,7.8293380081218E-4,7.847586682365737E-4,7.834752010239532E-4
0.512,2.551282051282051,282,546,3750,76230400,1.48559E8,311150100,7.822232066412305E-4,7.847586682365737E-4,7.834752010239532E-4
0.256,2.551282051282051,282,398,3750,77425600,1.041943E8,311150100,7.822232066412305E-4,7.854261722756162E-4,7.834752010239532E-4
0.128,2.551282051282051,426,398,3750,115887500,1.051326E8,311150100,7.826106168123959E-4,7.854261722756162E-4,7.834752010239532E-4
