1.024,0.15,2,-1.3959563540711726E-4,0.6736169138280964,0.7409786052109061,1.000139595635407,false,1.3959563540711726E-4,0.14997906065468894,196900
1.024,0.7515151515151516,16,-0.006465908784320578,0.8041682958822598,0.8845851254704858,1.0045905651824323,false,0.006483375729831916,0.7466702313165823,726700
1.024,1.353030303030303,2077,-0.9960725268019531,0.9950196680922282,1.094521634901451,0.0059944042339388215,false,0.9960725268019531,0.00540707371808825,84794700
1.024,1.9545454545454546,1186,-0.9985959509181966,0.9935304571934263,1.092883502912769,0.002283905750726012,false,0.9986142506887645,0.0029759984024611674,54039000
1.024,2.556060606060606,1000,-0.9993821155049454,0.9828458606775968,1.0811304467453566,0.0012285660588000624,false,0.9993821155049454,0.0020935262032279853,49521100
1.024,3.1575757575757577,852,-0.9996099172783172,0.9872011007974174,1.0859212108771592,8.072532795565524E-4,false,0.9996099172783172,0.0016993089238341971,35746400
1.024,3.7590909090909093,934,-0.9995829663665817,0.9826728713820406,1.0809401585202447,5.489840654244738E-4,false,0.9997731197280176,0.0013757873397152722,42072200
1.024,4.360606060606061,1025,-0.9999414825896941,0.9814497437951896,1.0795947181747085,4.1006435036805566E-4,false,0.9999414825896941,0.0011920860609689538,50265000
1.024,4.962121212121213,992,-0.9997211409747407,0.9831723417512048,1.0814895759263254,3.02801451720347E-4,false,0.9999157731372621,0.0010016916710950876,44821900
1.024,5.563636363636364,2163,-0.9998320242267748,0.9935284939076741,1.0928813432984414,2.442051097517606E-4,false,0.999923649966266,9.05778952533803E-4,84514500
1.024,6.165151515151516,975,-0.9996909799796606,0.9850592884004389,1.0835652172404828,2.0255476503705516E-4,false,0.9999848096426522,8.325205443795732E-4,42524200
1.024,6.7666666666666675,2010,-0.9997740118862531,0.9860870769995227,1.0846957846994751,1.6803984912983072E-4,false,1.0000377492513768,7.580464305190143E-4,77480200
1.024,7.368181818181819,2037,-1.0000827072063232,0.9846324619316161,1.0830957081247778,1.4515692499550426E-4,false,1.0000827072063232,7.130284103567043E-4,80962700
1.024,7.969696969696971,1286,-0.9996816010881315,0.9861189298136808,1.084730822795049,1.165805284408794E-4,false,1.0000408729937043,6.194076561606321E-4,63496400
1.024,8.571212121212122,2842,-0.999859525765409,0.9904988913116225,1.0895487804427848,1.0427325901873896E-4,false,1.000062536048573,5.95832147746471E-4,126392600
1.024,9.172727272727274,4455,-0.999899321428904,0.9923293747569619,1.091562312232658,9.149934194396803E-5,false,1.000057902632359,5.595323395240228E-4,180200500
1.024,9.774242424242425,1679,-0.999936826743711,0.9911215843082823,1.0902337427391107,8.073548042497602E-5,false,1.000062297409407,5.260854386075963E-4,69813400
1.024,10.375757575757577,4796,-0.9999983851419251,0.991331945227846,1.0904651397506306,7.129002648853522E-5,false,1.000066083965419,4.931253549429184E-4,184499700
1.024,10.977272727272728,2699,-0.9996984182207681,0.9828219693074611,1.0811041662382073,6.263280372242885E-5,false,1.000103967921524,4.583582454232294E-4,109183200
1.024,11.57878787878788,4143,-1.0001532657973546,0.9849043675154301,1.0833948042669732,5.650174736326896E-5,false,1.0001532657973546,4.3614783166676915E-4,199374700
1.024,12.180303030303032,4521,-1.000019511064768,0.9915022668427378,1.0906524935270117,5.09572368251332E-5,false,1.000089402078065,4.1378305741135944E-4,226408400
1.024,12.781818181818183,2048,-0.9999504679352608,0.9858105535027335,1.084391608853007,4.7255461840589597E-5,false,1.0001164215414384,4.0267381422950894E-4,90428100
1.024,13.383333333333335,9305,-0.999919129134318,0.991733950845545,1.0909073459300997,4.3546382531012284E-5,false,1.0000911940635155,3.8853050191558743E-4,389599700
1.024,13.984848484848486,9392,-0.9999702254193059,0.9931906098341221,1.0925096708175344,3.932791562477611E-5,false,1.0000915040431235,3.666632941582662E-4,378229000
1.024,14.586363636363638,7681,-0.9999245408258007,0.991131528848215,1.0902446817330365,3.728245333223246E-5,false,1.0000866252094136,3.625436143731332E-4,292623700
1.024,15.18787878787879,2757,-0.9997807771092032,0.987722753870955,1.0864950292580506,3.355421090045496E-5,false,1.0001512689937264,3.397448586526874E-4,114157600
