Precision,Alpha,P4 iter,GSS iter,ref iter,P4 time,GSS time,ref time,P4 residual cong,GSS residual cong,ref residual cong
1.024,0.5,11,12,40,619900,563900.0,672800,1.0003392350222904,1.0003381999082883,1.0003375488637778
0.512,0.5,11,12,40,532600,508300.0,672800,1.0003392350222904,1.0003381999082883,1.0003375488637778
0.256,0.5,11,12,40,543000,506200.0,672800,1.0003392350222904,1.0003381999082883,1.0003375488637778
0.128,0.5,11,12,40,760500,645500.0,672800,1.0003392350222904,1.0003381999082883,1.0003375488637778
0.064,0.5,11,12,40,545800,497500.0,672800,1.0003392350222904,1.0003381999082883,1.0003375488637778
0.032,0.5,11,12,40,600300,552500.0,672800,1.0003392350222904,1.0003381999082883,1.0003375488637778
0.016,0.5,11,12,40,521700,605000.0,672800,1.0003392350222904,1.0003381999082883,1.0003375488637778
0.008,0.5,11,12,40,592700,525000.0,672800,1.0003392350222904,1.0003381999082883,1.0003375488637778
0.004,0.5,11,12,40,532100,498400.0,672800,1.0003392350222904,1.0003381999082883,1.0003375488637778
0.002,0.5,11,12,40,536500,530100.0,672800,1.0003392350222904,1.0003381999082883,1.0003375488637778
0.001,0.5,11,12,40,557900,569900.0,672800,1.0003392350222904,1.0003381999082883,1.0003375488637778
5.0E-4,0.5,11,12,40,564800,512700.0,672800,1.0003392350222904,1.0003381999082883,1.0003375488637778
2.5E-4,0.5,11,12,40,565400,515700.0,672800,1.0003392350222904,1.0003381999082883,1.0003375488637778
1.25E-4,0.5,11,12,40,670100,533000.0,672800,1.0003392350222904,1.0003381999082883,1.0003375488637778
6.25E-5,0.5,11,12,40,548500,538400.0,672800,1.0003392350222904,1.0003381999082883,1.0003375488637778
3.125E-5,0.5,11,12,40,551400,517100.0,672800,1.0003392350222904,1.0003381999082883,1.0003375488637778
1.5625E-5,0.5,5,12,40,278900,537000.0,672800,1.000343291023847,1.0003381999082883,1.0003375488637778
1.024,1.0128205128205128,191944,227246,500000,8756432500,9.7323032E9,6934621600,0.019776479540819847,0.020417404922914772,0.7467774339384692
0.512,1.0128205128205128,191944,227246,500000,9058554500,9.6923887E9,6934621600,0.019776479540819847,0.020417404922914772,0.7467774339384692
0.256,1.0128205128205128,191944,227246,500000,8840527600,9.5230363E9,6934621600,0.019776479540819847,0.020417404922914772,0.7467774339384692
0.128,1.0128205128205128,191944,227246,500000,8800657500,9.5305837E9,6934621600,0.019776479540819847,0.020417404922914772,0.7467774339384692
0.064,1.0128205128205128,191944,227246,500000,8955323100,9.7344278E9,6934621600,0.019776479540819847,0.020417404922914772,0.7467774339384692
0.032,1.0128205128205128,191944,227246,500000,8895563200,9.5230277E9,6934621600,0.019776479540819847,0.020417404922914772,0.7467774339384692
0.016,1.0128205128205128,191944,227246,500000,8764304700,9.662664E9,6934621600,0.019776479540819847,0.020417404922914772,0.7467774339384692
0.008,1.0128205128205128,264511,227246,500000,11557738200,9.7170523E9,6934621600,0.020644454685292968,0.020417404922914772,0.7467774339384692
0.004,1.0128205128205128,264511,227246,500000,11237268500,9.5360053E9,6934621600,0.020644454685292968,0.020417404922914772,0.7467774339384692
0.002,1.0128205128205128,264511,227246,500000,11293105800,9.5462748E9,6934621600,0.020644454685292968,0.020417404922914772,0.7467774339384692
0.001,1.0128205128205128,264511,227246,500000,11276171700,9.6923619E9,6934621600,0.020644454685292968,0.020417404922914772,0.7467774339384692
5.0E-4,1.0128205128205128,262320,227246,500000,11684107000,9.6109168E9,6934621600,0.020509613064881527,0.020417404922914772,0.7467774339384692
2.5E-4,1.0128205128205128,176878,227246,500000,8022317700,9.5329757E9,6934621600,0.0197883152607512,0.020417404922914772,0.7467774339384692
