Precision,Alpha,P4 iter,GSS iter,ref iter,P4 time,GSS time,ref time,P4 residual cong,GSS residual cong,ref residual cong
1.024,0.5,4,8,25,215600,305000.0,445500,1.0013709223875258,1.0013621051595654,1.001315951628648
0.512,0.5,4,8,25,214900,314500.0,445500,1.0013709223875258,1.0013621051595654,1.001315951628648
0.256,0.5,4,8,25,224700,307300.0,445500,1.0013709223875258,1.0013621051595654,1.001315951628648
0.128,0.5,4,8,25,215700,318100.0,445500,1.0013709223875258,1.0013621051595654,1.001315951628648
0.064,0.5,4,8,25,221800,618700.0,445500,1.0013709223875258,1.0013621051595654,1.001315951628648
0.032,0.5,4,8,25,213900,311800.0,445500,1.0013709223875258,1.0013621051595654,1.001315951628648
0.016,0.5,4,8,25,220700,490000.0,445500,1.0013709223875258,1.0013621051595654,1.001315951628648
0.008,0.5,4,8,25,214400,326800.0,445500,1.0013709223875258,1.0013621051595654,1.001315951628648
0.004,0.5,4,8,25,216400,305700.0,445500,1.0013709223875258,1.0013621051595654,1.001315951628648
0.002,0.5,4,8,25,211600,306100.0,445500,1.0013709223875258,1.0013621051595654,1.001315951628648
0.001,0.5,4,8,25,210800,397400.0,445500,1.0013709223875258,1.0013621051595654,1.001315951628648
5.0E-4,0.5,4,8,25,418600,344100.0,445500,1.0013709223875258,1.0013621051595654,1.001315951628648
2.5E-4,0.5,4,8,25,209800,311400.0,445500,1.0013709223875258,1.0013621051595654,1.001315951628648
1.25E-4,0.5,4,8,25,217700,307400.0,445500,1.0013709223875258,1.0013621051595654,1.001315951628648
6.25E-5,0.5,4,8,25,214700,311200.0,445500,1.0014030100550502,1.0013621051595654,1.001315951628648
3.125E-5,0.5,3,8,25,185600,334900.0,445500,1.0013575514302153,1.0013621051595654,1.001315951628648
1.5625E-5,0.5,5,5,25,420800,212700.0,445500,1.0013281069773718,1.0014045008674282,1.001315951628648
1.024,1.0128205128205128,10230,98,1344,485842700,3837800.0,17326700,0.80632776099386,1.1811724478240782,1.019129720892304
0.512,1.0128205128205128,10230,98,1344,484092000,3947100.0,17326700,0.80632776099386,1.1811724478240782,1.019129720892304
0.256,1.0128205128205128,10230,98,1344,532697600,3912900.0,17326700,0.80632776099386,1.1811724478240782,1.019129720892304
0.128,1.0128205128205128,10230,98,1344,483477700,3937600.0,17326700,0.80632776099386,1.1811724478240782,1.019129720892304
0.064,1.0128205128205128,10230,98,1344,503601600,4707800.0,17326700,0.80632776099386,1.1811724478240782,1.019129720892304
0.032,1.0128205128205128,10230,98,1344,510139400,4050500.0,17326700,0.80632776099386,1.1811724478240782,1.019129720892304
0.016,1.0128205128205128,10230,98,1344,479844300,3841800.0,17326700,0.80632776099386,1.1811724478240782,1.019129720892304
0.008,1.0128205128205128,3,98,1344,221400,3829400.0,17326700,1.069893203191946,1.1811724478240782,1.019129720892304
0.004,1.0128205128205128,3,98,1344,364600,3854200.0,17326700,1.069893203191946,1.1811724478240782,1.019129720892304
0.002,1.0128205128205128,3,98,1344,215900,3918600.0,17326700,1.069893203191946,1.1811724478240782,1.019129720892304
0.001,1.0128205128205128,3,98,1344,233800,3937700.0,17326700,1.069893203191946,1.1811724478240782,1.019129720892304
5.0E-4,1.0128205128205128,3,98,1344,295000,4592500.0,17326700,1.0853597663329846,1.1811724478240782,1.019129720892304
2.5E-4,1.0128205128205128,3,98,1344,268200,3936000.0,17326700,1.0782636350369432,1.1811724478240782,1.019129720892304
1.25E-4,1.0128205128205128,6444,107,1344,310701000,4194600.0,17326700,0.892466356223095,1.1816271335368966,1.019129720892304
6.25E-5,1.0128205128205128,6218,107,1344,305472900,4594700.0,17326700,0.899617978271547,1.1816271335368966,1.019129720892304
3.125E-5,1.0128205128205128,6236,107,1344,330736300,4244300.0,17326700,0.8988770778114081,1.1816271335368966,1.019129720892304
1.5625E-5,1.0128205128205128,1630,108,1344,77238900,4297100.0,17326700,1.0235618907003818,1.1815139122553648,1.019129720892304
1.024,1.5256410256410255,1692,1819,11336,77360600,8.11264E7,169798500,0.0032924686092707933,0.0033066127025110914,0.0033387178607918733
0.512,1.5256410256410255,1692,1819,11336,73202600,8.57592E7,169798500,0.0032924686092707933,0.0033066127025110914,0.0033387178607918733
0.256,1.5256410256410255,1692,1819,11336,78997600,8.29993E7,169798500,0.0032924686092707933,0.0033066127025110914,0.0033387178607918733
0.128,1.5256410256410255,1692,1819,11336,72299400,7.80236E7,169798500,0.0032924686092707933,0.0033066127025110914,0.0033387178607918733
0.064,1.5256410256410255,1692,1819,11336,73100000,7.72299E7,169798500,0.0032924686092707933,0.0033066127025110914,0.0033387178607918733
0.032,1.5256410256410255,1951,1819,11336,85103900,7.83152E7,169798500,0.0032905908005134155,0.0033066127025110914,0.0033387178607918733
0.016,1.5256410256410255,2015,1819,11336,89121000,7.83823E7,169798500,0.0033081136355915808,0.0033066127025110914,0.0033387178607918733
0.008,1.5256410256410255,2027,1819,11336,86366600,8.0241E7,169798500,0.003312216221782127,0.0033066127025110914,0.0033387178607918733
0.004,1.5256410256410255,1973,1819,11336,83648300,7.92939E7,169798500,0.0033382086953651635,0.0033066127025110914,0.0033387178607918733
0.002,1.5256410256410255,2021,1819,11336,86123000,7.99764E7,169798500,0.0033129094588733032,0.0033066127025110914,0.0033387178607918733
0.001,1.5256410256410255,2017,1819,11336,87990600,7.73551E7,169798500,0.0032931281504889887,0.0033066127025110914,0.0033387178607918733
5.0E-4,1.5256410256410255,1997,1819,11336,89739600,7.85107E7,169798500,0.003307165797180822,0.0033066127025110914,0.0033387178607918733
2.5E-4,1.5256410256410255,2021,1838,11336,90618100,7.98981E7,169798500,0.0033079496898787975,0.003305422239099798,0.0033387178607918733
1.25E-4,1.5256410256410255,2069,1836,11336,90696800,8.09066E7,169798500,0.003300605078665586,0.0033014349428033274,0.0033387178607918733
6.25E-5,1.5256410256410255,2134,1885,11336,93728400,8.29851E7,169798500,0.0033093410677875745,0.0033085821216961575,0.0033387178607918733
3.125E-5,1.5256410256410255,2179,1967,11336,101454000,8.70338E7,169798500,0.00330177898732098,0.003301282904524916,0.0033387178607918733
1.5625E-5,1.5256410256410255,2140,2043,11336,108716200,9.64821E7,169798500,0.0033130435825894367,0.003284688807333902,0.0033387178607918733
1.024,2.0384615384615383,1517,1311,8632,65109900,5.65595E7,117599900,0.0016153742794803305,0.0016128122408236578,0.0016363771598774113
0.512,2.0384615384615383,1517,1311,8632,67038200,5.76829E7,117599900,0.0016153742794803305,0.0016128122408236578,0.0016363771598774113
0.256,2.0384615384615383,1517,1311,8632,70997500,5.59507E7,117599900,0.0016153742794803305,0.0016128122408236578,0.0016363771598774113
0.128,2.0384615384615383,1517,1311,8632,66858900,5.65268E7,117599900,0.0016153742794803305,0.0016128122408236578,0.0016363771598774113
0.064,2.0384615384615383,1517,1311,8632,65091200,5.77219E7,117599900,0.0016153742794803305,0.0016128122408236578,0.0016363771598774113
0.032,2.0384615384615383,1177,1311,8632,52496500,6.03977E7,117599900,0.0016065622198602192,0.0016128122408236578,0.0016363771598774113
0.016,2.0384615384615383,1478,1311,8632,63228700,5.7564E7,117599900,0.001598157601540584,0.0016128122408236578,0.0016363771598774113
0.008,2.0384615384615383,1478,1311,8632,63603100,5.70911E7,117599900,0.001598157601540584,0.0016128122408236578,0.0016363771598774113
0.004,2.0384615384615383,1350,1311,8632,59711500,5.58598E7,117599900,0.0015955221909906836,0.0016128122408236578,0.0016363771598774113
0.002,2.0384615384615383,1275,1311,8632,56829100,5.69499E7,117599900,0.00161422910002329,0.0016128122408236578,0.0016363771598774113
0.001,2.0384615384615383,1339,1311,8632,59468600,5.86451E7,117599900,0.0015952762409218169,0.0016128122408236578,0.0016363771598774113
5.0E-4,2.0384615384615383,1467,1270,8632,63018500,5.70384E7,117599900,0.001611895427608978,0.0016122859722397243,0.0016363771598774113
2.5E-4,2.0384615384615383,1489,1299,8632,64103600,5.58173E7,117599900,0.0016146047073734016,0.001617739881342617,0.0016363771598774113
1.25E-4,2.0384615384615383,1571,1381,8632,71266400,6.21486E7,117599900,0.0016056845238006101,0.001621777739929553,0.0016363771598774113
6.25E-5,2.0384615384615383,1285,1457,8632,63033600,6.46205E7,117599900,0.0015934009976890096,0.0016113311561433141,0.0016363771598774113
3.125E-5,2.0384615384615383,1578,1479,8632,81241500,6.94932E7,117599900,0.0016069054587913856,0.0016186284204219303,0.0016363771598774113
1.5625E-5,2.0384615384615383,1521,1479,8632,83379900,7.18561E7,117599900,0.0016008549673922623,0.0016122356432894946,0.0016363771598774113
1.024,2.551282051282051,1255,1082,8018,56877500,4.90483E7,111620600,9.787278548681888E-4,9.62340250512006E-4,9.86754349761143E-4
0.512,2.551282051282051,1255,1082,8018,55656900,4.89186E7,111620600,9.787278548681888E-4,9.62340250512006E-4,9.86754349761143E-4
0.256,2.551282051282051,1255,1082,8018,54731400,4.75187E7,111620600,9.787278548681888E-4,9.62340250512006E-4,9.86754349761143E-4
0.128,2.551282051282051,1255,1082,8018,56202700,4.83583E7,111620600,9.787278548681888E-4,9.62340250512006E-4,9.86754349761143E-4
0.064,2.551282051282051,1228,1082,8018,53837400,4.96542E7,111620600,9.704485565596999E-4,9.62340250512006E-4,9.86754349761143E-4
0.032,2.551282051282051,1325,1082,8018,59696800,4.72456E7,111620600,9.934750883170418E-4,9.62340250512006E-4,9.86754349761143E-4
0.016,2.551282051282051,1325,1082,8018,59307700,4.70032E7,111620600,9.934750883170418E-4,9.62340250512006E-4,9.86754349761143E-4
0.008,2.551282051282051,1325,1082,8018,61521100,4.82675E7,111620600,9.934750883170418E-4,9.62340250512006E-4,9.86754349761143E-4
0.004,2.551282051282051,1314,1082,8018,57073200,4.94811E7,111620600,9.701262377658226E-4,9.62340250512006E-4,9.86754349761143E-4
0.002,2.551282051282051,1314,1082,8018,57374200,4.71055E7,111620600,9.699918577704691E-4,9.62340250512006E-4,9.86754349761143E-4
0.001,2.551282051282051,1266,1082,8018,56985700,4.74169E7,111620600,9.800760109699436E-4,9.62340250512006E-4,9.86754349761143E-4
5.0E-4,2.551282051282051,1220,1085,8018,55657500,4.666E7,111620600,9.542566925621054E-4,9.71723246141365E-4,9.86754349761143E-4
2.5E-4,2.551282051282051,1353,1053,8018,59670300,4.79548E7,111620600,9.768155239551213E-4,9.794565124043864E-4,9.86754349761143E-4
1.25E-4,2.551282051282051,1453,1091,8018,66598300,4.83051E7,111620600,9.714665230028396E-4,9.723415898903465E-4,9.86754349761143E-4
6.25E-5,2.551282051282051,1289,1115,8018,62996200,5.27307E7,111620600,9.651884970446334E-4,9.626687584241012E-4,9.86754349761143E-4
3.125E-5,2.551282051282051,1268,1188,8018,67460300,5.57715E7,111620600,9.64379387872083E-4,9.702546763112885E-4,9.86754349761143E-4
1.5625E-5,2.551282051282051,1337,1176,8018,77382700,5.99248E7,111620600,9.82015941816683E-4,9.808407197524627E-4,9.86754349761143E-4
1.024,3.064102564102564,1290,968,8342,55328900,4.52078E7,113593100,6.564429734164934E-4,6.709947994533172E-4,6.744364253068458E-4
0.512,3.064102564102564,1290,968,8342,74596600,4.31284E7,113593100,6.564429734164934E-4,6.709947994533172E-4,6.744364253068458E-4
0.256,3.064102564102564,1290,968,8342,56862600,4.15379E7,113593100,6.564429734164934E-4,6.709947994533172E-4,6.744364253068458E-4
0.128,3.064102564102564,1290,968,8342,55296300,4.3977E7,113593100,6.564429734164934E-4,6.709947994533172E-4,6.744364253068458E-4
0.064,3.064102564102564,1290,968,8342,54600200,4.20859E7,113593100,6.564429734164934E-4,6.709947994533172E-4,6.744364253068458E-4
0.032,3.064102564102564,1258,968,8342,56462300,4.25694E7,113593100,6.558471470214933E-4,6.709947994533172E-4,6.744364253068458E-4
0.016,3.064102564102564,1258,968,8342,54671800,4.51893E7,113593100,6.558471470214933E-4,6.709947994533172E-4,6.744364253068458E-4
0.008,3.064102564102564,1258,956,8342,55316800,4.22159E7,113593100,6.558471470214933E-4,6.614239026092594E-4,6.744364253068458E-4
0.004,3.064102564102564,1258,956,8342,57654600,4.39271E7,113593100,6.558471470214933E-4,6.614239026092594E-4,6.744364253068458E-4
0.002,3.064102564102564,1258,886,8342,56812000,4.12039E7,113593100,6.558471470214933E-4,6.500392325061721E-4,6.744364253068458E-4
0.001,3.064102564102564,1165,989,8342,51452700,4.35214E7,113593100,6.527572475414356E-4,6.736349492849625E-4,6.744364253068458E-4
5.0E-4,3.064102564102564,1322,979,8342,62734100,4.37331E7,113593100,6.722249315450624E-4,6.67610304756594E-4,6.744364253068458E-4
2.5E-4,3.064102564102564,1378,1037,8342,66404800,4.74535E7,113593100,6.641304638754786E-4,6.83212154509838E-4,6.744364253068458E-4
1.25E-4,3.064102564102564,1439,1066,8342,70444600,5.1288E7,113593100,6.54227003147323E-4,6.541112871470967E-4,6.744364253068458E-4
6.25E-5,3.064102564102564,1464,1160,8342,75905000,5.78827E7,113593100,6.530332653638116E-4,6.635937035195383E-4,6.744364253068458E-4
3.125E-5,3.064102564102564,1449,1140,8342,76975600,5.6826E7,113593100,6.543403574235107E-4,6.534157097561888E-4,6.744364253068458E-4
1.5625E-5,3.064102564102564,1371,1155,8342,81472200,6.18414E7,113593100,6.560982783679892E-4,6.50815346489142E-4,6.744364253068458E-4
1.024,3.5769230769230766,1288,852,8793,57414400,4.01231E7,118612300,4.991071886648601E-4,4.986968475099163E-4,5.088083719708703E-4
0.512,3.5769230769230766,1288,852,8793,59812000,4.02938E7,118612300,4.991071886648601E-4,4.986968475099163E-4,5.088083719708703E-4
0.256,3.5769230769230766,1288,852,8793,57566200,4.05051E7,118612300,4.991071886648601E-4,4.986968475099163E-4,5.088083719708703E-4
0.128,3.5769230769230766,1288,852,8793,56667600,3.71843E7,118612300,4.991071886648601E-4,4.986968475099163E-4,5.088083719708703E-4
0.064,3.5769230769230766,1288,852,8793,54603600,3.95074E7,118612300,4.991071886648601E-4,4.986968475099163E-4,5.088083719708703E-4
0.032,3.5769230769230766,1332,852,8793,57784000,3.73084E7,118612300,4.904894583539487E-4,4.986968475099163E-4,5.088083719708703E-4
0.016,3.5769230769230766,1332,852,8793,59415800,3.76817E7,118612300,4.904894583539487E-4,4.986968475099163E-4,5.088083719708703E-4
0.008,3.5769230769230766,1301,852,8793,57813400,3.76283E7,118612300,4.919792444227911E-4,4.986968475099163E-4,5.088083719708703E-4
0.004,3.5769230769230766,1273,1045,8793,54972300,4.62193E7,118612300,4.909648682689394E-4,4.952917800397083E-4,5.088083719708703E-4
0.002,3.5769230769230766,1288,1045,8793,56274100,4.52612E7,118612300,4.919521035742225E-4,4.952917800397083E-4,5.088083719708703E-4
0.001,3.5769230769230766,1273,1018,8793,57500400,4.45633E7,118612300,4.915551686183184E-4,4.993809116462522E-4,5.088083719708703E-4
5.0E-4,3.5769230769230766,1240,1033,8793,55586800,4.92171E7,118612300,4.915224955027719E-4,4.935276125425103E-4,5.088083719708703E-4
2.5E-4,3.5769230769230766,1233,1154,8793,56115500,5.46002E7,118612300,5.010607186936022E-4,4.988244745393056E-4,5.088083719708703E-4
1.25E-4,3.5769230769230766,1206,1248,8793,62920500,6.20698E7,118612300,4.935747240489841E-4,4.939174241734845E-4,5.088083719708703E-4
6.25E-5,3.5769230769230766,1523,1273,8793,70227600,6.14718E7,118612300,5.002244181606663E-4,4.968847238462359E-4,5.088083719708703E-4
3.125E-5,3.5769230769230766,1175,1286,8793,63974500,7.2029E7,118612300,5.005223396936653E-4,4.938777266092487E-4,5.088083719708703E-4
1.5625E-5,3.5769230769230766,789,1261,8793,61351100,7.91864E7,118612300,4.923872770954407E-4,4.920469349249945E-4,5.088083719708703E-4
1.024,4.089743589743589,1173,662,9300,51083000,3.0255E7,155241400,3.6356280428606613E-4,3.568860037201915E-4,3.6654165705729547E-4
0.512,4.089743589743589,1173,662,9300,52628000,3.2012E7,155241400,3.6356280428606613E-4,3.568860037201915E-4,3.6654165705729547E-4
0.256,4.089743589743589,1173,662,9300,52762900,3.35889E7,155241400,3.6356280428606613E-4,3.568860037201915E-4,3.6654165705729547E-4
0.128,4.089743589743589,1173,662,9300,66517100,5.15952E7,155241400,3.6356280428606613E-4,3.568860037201915E-4,3.6654165705729547E-4
0.064,4.089743589743589,1173,662,9300,65526200,4.15443E7,155241400,3.6356280428606613E-4,3.568860037201915E-4,3.6654165705729547E-4
0.032,4.089743589743589,1436,662,9300,85104000,3.75495E7,155241400,3.592964827711098E-4,3.568860037201915E-4,3.6654165705729547E-4
0.016,4.089743589743589,1188,662,9300,74839400,5.10979E7,155241400,3.581096954959895E-4,3.568860037201915E-4,3.6654165705729547E-4
0.008,4.089743589743589,1347,662,9300,108371500,5.96219E7,155241400,3.6056586917421196E-4,3.568860037201915E-4,3.6654165705729547E-4
0.004,4.089743589743589,1140,662,9300,83082600,4.42511E7,155241400,3.5917239813365587E-4,3.568860037201915E-4,3.6654165705729547E-4
0.002,4.089743589743589,1290,740,9300,77098600,4.70049E7,155241400,3.5968968488808706E-4,3.548113509523887E-4,3.6654165705729547E-4
0.001,4.089743589743589,1229,853,9300,67192000,4.98421E7,155241400,3.582622267319646E-4,3.586432902479286E-4,3.6654165705729547E-4
5.0E-4,4.089743589743589,1317,907,9300,72920500,4.62945E7,155241400,3.59482036971559E-4,3.53455337330999E-4,3.6654165705729547E-4
2.5E-4,4.089743589743589,1535,919,9300,83927600,5.37193E7,155241400,3.589411283583255E-4,3.574221944671052E-4,3.6654165705729547E-4
1.25E-4,4.089743589743589,1404,951,9300,75137400,5.01138E7,155241400,3.5584252556264406E-4,3.597263941594875E-4,3.6654165705729547E-4
6.25E-5,4.089743589743589,1419,871,9300,81006000,4.61766E7,155241400,3.5740021904939745E-4,3.5604526650434565E-4,3.6654165705729547E-4
3.125E-5,4.089743589743589,1439,846,9300,98686400,4.56857E7,155241400,3.571298368550968E-4,3.5424412540807637E-4,3.6654165705729547E-4
1.5625E-5,4.089743589743589,1429,862,9300,90666300,4.62409E7,155241400,3.6029173107821055E-4,3.550033221695337E-4,3.6654165705729547E-4
