Precision,Alpha,P4 iter,GSS iter,ref iter,P4 time,GSS time,ref time,P4 residual cong,GSS residual cong,ref residual cong
1.024,0.5,13,8,45,5335600,2829500.0,42321600,1.0001702580762164,1.000169801835064,1.0001693073494848
0.512,0.5,13,8,45,4007100,2130400.0,42321600,1.0001702580762164,1.000169801835064,1.0001693073494848
0.256,0.5,13,8,45,3123300,2018100.0,42321600,1.0001702580762164,1.000169801835064,1.0001693073494848
0.128,0.5,13,8,45,2771500,1964800.0,42321600,1.0001702580762164,1.000169801835064,1.0001693073494848
0.064,0.5,13,8,45,2391300,1497300.0,42321600,1.0001702580762164,1.000169801835064,1.0001693073494848
0.032,0.5,13,8,45,2265000,1229100.0,42321600,1.0001702580762164,1.000169801835064,1.0001693073494848
0.016,0.5,13,8,45,2331000,1271100.0,42321600,1.0001702580762164,1.000169801835064,1.0001693073494848
0.008,0.5,13,8,45,2319300,1314900.0,42321600,1.0001702580762164,1.000169801835064,1.0001693073494848
0.004,0.5,13,8,45,2622500,1425500.0,42321600,1.0001702580762164,1.000169801835064,1.0001693073494848
0.002,0.5,13,8,45,2048100,1783600.0,42321600,1.0001702580762164,1.000169801835064,1.0001693073494848
0.001,0.5,13,8,45,1841000,1182100.0,42321600,1.0001702580762164,1.000169801835064,1.0001693073494848
5.0E-4,0.5,13,8,45,1885900,4248000.0,42321600,1.0001702580762164,1.000169801835064,1.0001693073494848
2.5E-4,0.5,13,8,45,1978600,1309300.0,42321600,1.0001702580762164,1.000169801835064,1.0001693073494848
1.25E-4,0.5,13,8,45,1524200,824500.0,42321600,1.0001702580762164,1.000169801835064,1.0001693073494848
6.25E-5,0.5,13,8,45,1748500,913200.0,42321600,1.0001702580762164,1.000169801835064,1.0001693073494848
3.125E-5,0.5,13,8,45,1374700,881700.0,42321600,1.0001702580762164,1.000169801835064,1.0001693073494848
1.5625E-5,0.5,13,8,45,1560400,1046600.0,42321600,1.0001702580762164,1.000169801835064,1.0001693073494848
1.024,1.0128205128205128,392202,475641,500000,17672107800,1.9722364E10,7386680500,0.009405550690349318,0.009548727720458117,1.0528423276082504
0.512,1.0128205128205128,392202,475641,500000,17654487100,1.97008422E10,7386680500,0.009405550690349318,0.009548727720458117,1.0528423276082504
0.256,1.0128205128205128,392202,475641,500000,18085477800,1.96902235E10,7386680500,0.009405550690349318,0.009548727720458117,1.0528423276082504
0.128,1.0128205128205128,392202,475641,500000,17639594900,1.97578462E10,7386680500,0.009405550690349318,0.009548727720458117,1.0528423276082504
0.064,1.0128205128205128,392202,475641,500000,17581144600,1.96618365E10,7386680500,0.009405550690349318,0.009548727720458117,1.0528423276082504
0.032,1.0128205128205128,392202,475641,500000,17575607200,1.97973597E10,7386680500,0.009405550690349318,0.009548727720458117,1.0528423276082504
0.016,1.0128205128205128,392202,475641,500000,18288298800,1.97172174E10,7386680500,0.009405550690349318,0.009548727720458117,1.0528423276082504
0.008,1.0128205128205128,500000,475641,500000,21015406900,1.99057853E10,7386680500,0.08750804556244784,0.009548727720458117,1.0528423276082504
0.004,1.0128205128205128,500000,475641,500000,20925987300,1.96797898E10,7386680500,0.08750804556244784,0.009548727720458117,1.0528423276082504
0.002,1.0128205128205128,500000,475641,500000,20964139800,1.97818559E10,7386680500,0.08750804556244784,0.009548727720458117,1.0528423276082504
0.001,1.0128205128205128,500000,475641,500000,20843265700,1.96923005E10,7386680500,0.08750804556244784,0.009548727720458117,1.0528423276082504
5.0E-4,1.0128205128205128,500000,475641,500000,20844218200,1.99213312E10,7386680500,0.08303628494649695,0.009548727720458117,1.0528423276082504
2.5E-4,1.0128205128205128,364661,475641,500000,16305102700,1.97425748E10,7386680500,0.009398248052207459,0.009548727720458117,1.0528423276082504
1.25E-4,1.0128205128205128,493568,475641,500000,20665460400,1.98163328E10,7386680500,0.009556505818162142,0.009548727720458117,1.0528423276082504
6.25E-5,1.0128205128205128,481722,475641,500000,20229468600,2.00055736E10,7386680500,0.009573495085185457,0.009548727720458117,1.0528423276082504
3.125E-5,1.0128205128205128,361101,475641,500000,16194746800,1.98868365E10,7386680500,0.009398901958489025,0.009548727720458117,1.0528423276082504
