Precision,Alpha,P4 iter,GSS iter,ref iter,P4 time,GSS time,ref time,P4 residual cong,GSS residual cong,ref residual cong
1.024,0.5,5,9,31,374400,381100.0,585400,1.0008491661301695,1.0008513157247283,1.0008314487418806
0.512,0.5,5,9,31,597800,673100.0,585400,1.0008491661301695,1.0008513157247283,1.0008314487418806
0.256,0.5,5,9,31,460900,637600.0,585400,1.0008491661301695,1.0008513157247283,1.0008314487418806
0.128,0.5,5,9,31,364000,390900.0,585400,1.0008491661301695,1.0008513157247283,1.0008314487418806
0.064,0.5,5,9,31,292000,663500.0,585400,1.0008491661301695,1.0008513157247283,1.0008314487418806
0.032,0.5,5,9,31,447800,619000.0,585400,1.0008491661301695,1.0008513157247283,1.0008314487418806
0.016,0.5,5,9,31,527100,431400.0,585400,1.0008491661301695,1.0008513157247283,1.0008314487418806
0.008,0.5,5,9,31,369000,664100.0,585400,1.0008491661301695,1.0008513157247283,1.0008314487418806
0.004,0.5,5,9,31,353200,477300.0,585400,1.0008491661301695,1.0008513157247283,1.0008314487418806
0.002,0.5,5,9,31,338300,409900.0,585400,1.0008491661301695,1.0008513157247283,1.0008314487418806
0.001,0.5,5,9,31,318400,377900.0,585400,1.0008491661301695,1.0008513157247283,1.0008314487418806
5.0E-4,0.5,5,9,31,292800,382600.0,585400,1.0008491661301695,1.0008513157247283,1.0008314487418806
2.5E-4,0.5,5,9,31,270700,364700.0,585400,1.0008491661301695,1.0008513157247283,1.0008314487418806
1.25E-4,0.5,5,9,31,261900,354000.0,585400,1.0008491661301695,1.0008513157247283,1.0008314487418806
6.25E-5,0.5,4,9,31,255500,372600.0,585400,1.0008768812844062,1.0008513157247283,1.0008314487418806
3.125E-5,0.5,4,9,31,307300,389900.0,585400,1.0008768812844062,1.0008513157247283,1.0008314487418806
1.5625E-5,0.5,3,5,31,214000,246100.0,585400,1.0008484696438846,1.0008778130421425,1.0008314487418806
1.024,1.0128205128205128,12110,10554,120293,604515100,5.662686E8,1711211700,0.8945795502951346,0.881589205254058,0.9084036527325083
0.512,1.0128205128205128,12110,10554,120293,628286900,5.118438E8,1711211700,0.8945795502951346,0.881589205254058,0.9084036527325083
0.256,1.0128205128205128,12110,10554,120293,587226900,5.12498E8,1711211700,0.8945795502951346,0.881589205254058,0.9084036527325083
0.128,1.0128205128205128,12110,10554,120293,645977600,5.623147E8,1711211700,0.8945795502951346,0.881589205254058,0.9084036527325083
