Precision,Alpha,P4 iter,GSS iter,ref iter,P4 time,GSS time,ref time,P4 residual cong,GSS residual cong,ref residual cong
1.024,0.5,5,7,32,250500,278300.0,531100,1.0006793329041355,1.000681370939231,1.0006677270502335
0.512,0.5,5,7,32,247900,275000.0,531100,1.0006793329041355,1.000681370939231,1.0006677270502335
0.256,0.5,5,7,32,250800,270200.0,531100,1.0006793329041355,1.000681370939231,1.0006677270502335
0.128,0.5,5,7,32,250200,287700.0,531100,1.0006793329041355,1.000681370939231,1.0006677270502335
0.064,0.5,5,7,32,270900,272800.0,531100,1.0006793329041355,1.000681370939231,1.0006677270502335
0.032,0.5,5,7,32,250300,270100.0,531100,1.0006793329041355,1.000681370939231,1.0006677270502335
0.016,0.5,5,7,32,260800,273400.0,531100,1.0006793329041355,1.000681370939231,1.0006677270502335
0.008,0.5,5,7,32,247700,272200.0,531100,1.0006793329041355,1.000681370939231,1.0006677270502335
0.004,0.5,5,7,32,249000,1269200.0,531100,1.0006793329041355,1.000681370939231,1.0006677270502335
0.002,0.5,5,7,32,423000,392600.0,531100,1.0006793329041355,1.000681370939231,1.0006677270502335
0.001,0.5,5,7,32,253600,273600.0,531100,1.0006793329041355,1.000681370939231,1.0006677270502335
5.0E-4,0.5,5,7,32,262300,269700.0,531100,1.0006793329041355,1.000681370939231,1.0006677270502335
2.5E-4,0.5,5,7,32,432200,343300.0,531100,1.0006793329041355,1.000681370939231,1.0006677270502335
1.25E-4,0.5,5,7,32,250700,271200.0,531100,1.0006793329041355,1.000681370939231,1.0006677270502335
6.25E-5,0.5,5,7,32,294000,333100.0,531100,1.0006793329041355,1.000681370939231,1.0006677270502335
3.125E-5,0.5,6,7,32,296700,273500.0,531100,1.000691203180087,1.000681370939231,1.0006677270502335
1.5625E-5,0.5,3,7,32,184700,292500.0,531100,1.0006787757151077,1.000681370939231,1.0006677270502335
1.024,1.0128205128205128,124554,108115,500000,5704336000,4.9612466E9,7353691300,0.0515725549747168,0.05404905853341413,0.17792831464557102
0.512,1.0128205128205128,124554,108115,500000,5753713800,4.907722E9,7353691300,0.0515725549747168,0.05404905853341413,0.17792831464557102
0.256,1.0128205128205128,124554,108115,500000,5669830300,4.964967E9,7353691300,0.0515725549747168,0.05404905853341413,0.17792831464557102
