1.024,0.15,3,-9.08820580993033E-5,0.6742143859569032,0.7146672491143174,1.0000908820580994,false,9.08820580993033E-5,0.1499863676912851,215600
1.024,0.7515151515151516,17,-0.0038890081789259806,0.8038487721219805,0.8520796984492993,1.0027354132927924,false,0.003899488346232771,0.7485939763580299,959800
1.024,1.353030303030303,3582,-0.9976639861758454,0.9962000889621011,1.0559720942998272,0.0035377458641755455,false,0.997669978841625,0.0031911182390997597,148797200
1.024,1.9545454545454546,1810,-0.9991795081992998,0.9908610663057443,1.0503127302840891,0.0013498034271400838,false,0.9991795081992998,0.001758834768697685,76749700
1.024,2.556060606060606,1621,-0.9996202617974869,0.9911728056221031,1.0506431739594293,7.263068930331018E-4,false,0.9996202617974869,0.0012376562914614574,62637600
1.024,3.1575757575757577,1468,-0.9997592399147822,0.9918339015258427,1.0513439356173933,4.7966366978380304E-4,false,0.9997592399147822,0.0010097162503327733,63243200
1.024,3.7590909090909093,1200,-0.9998080402375484,0.9953632879816054,1.0550850852605018,3.354347977942984E-4,false,0.9998080402375484,8.406199326541964E-4,50774300
1.024,4.360606060606061,1680,-0.9998880084620185,0.9926740677778316,1.0522345118445016,2.3625142057470683E-4,false,0.9998994995599221,6.86799584256572E-4,65032600
1.024,4.962121212121213,1661,-0.9998513964523702,0.9921513138516243,1.0516803926827218,1.8392733861649635E-4,false,0.9999686934311414,6.084464989586117E-4,67096700
1.024,5.563636363636364,3495,-0.9999294948693519,0.9955306626316436,1.0552625023895423,1.4571489106207647E-4,false,0.999935068347692,5.404697777575201E-4,131898200
1.024,6.165151515151516,2770,-0.9999977362148802,0.9886777479333887,1.047998412809392,1.2496201054934541E-4,false,0.9999977362148802,5.136064857831177E-4,156184000
1.024,6.7666666666666675,4316,-0.9999345175384199,0.9958249043522988,1.0555743986134367,9.960086784677191E-5,false,0.999970077506147,4.493105816198822E-4,165234400
1.024,7.368181818181819,2136,-0.9999331074046323,0.9897721374672521,1.0491584657152873,8.510031524533446E-5,false,0.9999920551444857,4.180230636748096E-4,106392700
1.024,7.969696969696971,3084,-1.0000036556215066,0.9909944373203657,1.0504541035595878,6.995468638670843E-5,false,1.0000267555752527,3.7167843474150144E-4,120593200
1.024,8.571212121212122,4524,-0.9999601319187363,0.9959649507432369,1.055722847787831,6.188757537028966E-5,false,0.9999904755934432,3.536343574441703E-4,171465300
1.024,9.172727272727274,2495,-1.000012833343473,0.9904263955534512,1.0498519792866583,5.387798504408181E-5,false,1.0000161036861457,3.294720418756276E-4,101363100
1.024,9.774242424242425,5274,-0.9999055924527878,0.9882364385265612,1.0475306248381548,4.7811321481350255E-5,false,1.0000391593487834,3.1154629785473795E-4,216258000
1.024,10.375757575757577,4303,-0.999880506238603,0.9889310363745839,1.048266898557059,4.232771016321468E-5,false,1.0000424387641782,2.927880395936305E-4,168044800
1.024,10.977272727272728,4472,-1.00002425434845,0.98953777770764,1.0489100443700985,3.7418506134367924E-5,false,1.0000509626874563,2.738354312560562E-4,179157500
1.024,11.57878787878788,2940,-1.0000123464920732,0.9896167879537244,1.048993795230948,3.351238178417315E-5,false,1.0000581746341153,2.586885066612639E-4,116277000
1.024,12.180303030303032,4404,-1.00002535666356,0.9893201797844448,1.0486793905715115,2.9891399878856362E-5,false,1.000055690026446,2.427242056829559E-4,179560800
1.024,12.781818181818183,6351,-0.9999200637160114,0.9904672905086365,1.0498953279391547,2.880971304841662E-5,false,1.0000444497018037,2.4549367603681074E-4,388808800
1.024,13.383333333333335,14065,-0.9999831123429873,0.9949075301249461,1.054601981932443,2.576169509171944E-5,false,1.0000225427913831,2.2985156842945237E-4,644966400
1.024,13.984848484848486,3007,-0.9999552664789952,0.9882348302974389,1.0475289201152853,2.2878868975340083E-5,false,1.000018101276851,2.1330501074988786E-4,127457700
1.024,14.586363636363638,8252,-1.000005304822121,0.9944292758107893,1.0540950323594367,2.098891591284513E-5,false,1.0000294895402388,2.0410130655854552E-4,319907800
1.024,15.18787878787879,3277,-0.9998990554025304,0.9887859017871282,1.0481130558943559,2.0032735080666164E-5,false,1.0000794500699433,2.0283650146322993E-4,151425600
1.024,15.78939393939394,8010,-1.000059519231578,0.9876781489352571,1.0469388378713727,1.816043268898504E-5,false,1.000059519231578,1.9116148389082134E-4,303891300
1.024,16.39090909090909,4634,-1.0000525249996164,0.9900359636562728,1.0494381214756492,1.765865702008096E-5,false,1.000064871994342,1.9296096125579376E-4,285558000
1.024,16.992424242424242,3741,-1.0000200533944432,0.9912759899594111,1.0507525493569758,1.582275283262824E-5,false,1.000036383514608,1.7924461921002595E-4,168947200
1.024,17.593939393939394,14792,-0.9999920986976104,0.9953641444187338,1.0550859930838579,1.4541407910573234E-5,false,1.000029742230973,1.705604329874509E-4,541832900
1.024,18.195454545454545,9559,-0.9999105686575113,0.9889292643137622,1.048265020172588,1.4138781781469767E-5,false,1.0000684355889582,1.71507707488556E-4,443466900
1.024,18.796969696969697,11263,-0.9999926001147021,0.9958851637046079,1.0556382735268843,1.2800469546880855E-5,false,1.0000282540200929,1.6040669211980188E-4,413517800
1.024,19.39848484848485,7918,-1.0000403309706294,0.9891202426058816,1.0484674571622346,1.2220769275983479E-5,false,1.0000503620521946,1.5804293842466312E-4,479062200
1.024,20.0,5728,-0.999987781683478,0.9917854765436711,1.0512926051362914,1.1223868416898597E-5,false,1.0000536492931769,1.496515788919813E-4,224320400
