Precision,Alpha,P4 iter,GSS iter,ref iter,P4 time,GSS time,ref time,P4 residual cong,GSS residual cong,ref residual cong
1.024,0.5,3,3,169,209100,153800.0,2725700,0.9098315599444398,0.9142166926479196,0.9924733790370506
0.512,0.5,3,3,169,202400,190900.0,2725700,0.9098315599444398,0.9142166926479196,0.9924733790370506
0.256,0.5,3,3,169,277100,162700.0,2725700,0.9098315599444398,0.9142166926479196,0.9924733790370506
0.128,0.5,3,3,169,258500,184400.0,2725700,0.9098315599444398,0.9142166926479196,0.9924733790370506
0.064,0.5,3,3,169,307600,190200.0,2725700,0.9098315599444398,0.9142166926479196,0.9924733790370506
0.032,0.5,3,3,169,212600,207900.0,2725700,0.9098315599444398,0.9142166926479196,0.9924733790370506
0.016,0.5,3,3,169,204200,163900.0,2725700,0.9098315599444398,0.9142166926479196,0.9924733790370506
0.008,0.5,3,3,169,223900,157400.0,2725700,0.9098315599444398,0.9142166926479196,0.9924733790370506
0.004,0.5,3,3,169,196000,151300.0,2725700,0.9098315599444398,0.9142166926479196,0.9924733790370506
0.002,0.5,3,3,169,208400,244700.0,2725700,0.9098315599444398,0.9142166926479196,0.9924733790370506
0.001,0.5,3,3,169,217400,154200.0,2725700,0.9098315599444398,0.9142166926479196,0.9924733790370506
5.0E-4,0.5,3,3,169,211700,151900.0,2725700,0.9098315599444398,0.9142166926479196,0.9924733790370506
2.5E-4,0.5,3,3,169,226700,162700.0,2725700,0.9098315599444398,0.9142166926479196,0.9924733790370506
1.25E-4,0.5,3,3,169,205600,194200.0,2725700,0.9098315599444398,0.9142166926479196,0.9924733790370506
6.25E-5,0.5,3,3,169,397000,256100.0,2725700,0.9098315599444398,0.9142166926479196,0.9924733790370506
3.125E-5,0.5,3,3,169,209300,152300.0,2725700,0.9098315599444398,0.9142166926479196,0.9924733790370506
1.5625E-5,0.5,3,3,169,204800,149900.0,2725700,0.9098315599444398,0.9142166926479196,0.9924733790370506
1.024,1.0128205128205128,92,158,3128,4085200,6858500.0,50380600,0.0015530678502453377,0.0015593837079069806,0.0015674318809637544
0.512,1.0128205128205128,92,158,3128,4277300,7522900.0,50380600,0.0015530678502453377,0.0015593837079069806,0.0015674318809637544
0.256,1.0128205128205128,92,158,3128,4158600,7555200.0,50380600,0.0015530678502453377,0.0015593837079069806,0.0015674318809637544
0.128,1.0128205128205128,92,158,3128,4738700,9191900.0,50380600,0.0015530678502453377,0.0015593837079069806,0.0015674318809637544
0.064,1.0128205128205128,185,158,3128,8997300,7429000.0,50380600,0.0015619055478000021,0.0015593837079069806,0.0015674318809637544
0.032,1.0128205128205128,99,158,3128,4678900,8536900.0,50380600,0.0015602936073020324,0.0015593837079069806,0.0015674318809637544
0.016,1.0128205128205128,177,158,3128,8317100,7472900.0,50380600,0.0015607242062797289,0.0015593837079069806,0.0015674318809637544
0.008,1.0128205128205128,173,158,3128,7883500,7057800.0,50380600,0.0015533383881844998,0.0015593837079069806,0.0015674318809637544
0.004,1.0128205128205128,177,158,3128,8235200,7535300.0,50380600,0.001554691686955323,0.0015593837079069806,0.0015674318809637544
0.002,1.0128205128205128,181,158,3128,8573000,7831700.0,50380600,0.0015600856526492013,0.0015593837079069806,0.0015674318809637544
0.001,1.0128205128205128,182,158,3128,8181800,6879500.0,50380600,0.0015651723713246968,0.0015593837079069806,0.0015674318809637544
5.0E-4,1.0128205128205128,182,169,3128,8196300,7531200.0,50380600,0.0015651723713246968,0.0015569041965676211,0.0015674318809637544
2.5E-4,1.0128205128205128,185,169,3128,8407900,7270400.0,50380600,0.0015541412652805286,0.0015569041965676211,0.0015674318809637544
1.25E-4,1.0128205128205128,195,167,3128,11341900,7193900.0,50380600,0.001553197360906644,0.0015522173821861385,0.0015674318809637544
6.25E-5,1.0128205128205128,159,168,3128,8104600,7942800.0,50380600,0.0015593465589343047,0.001559484398693911,0.0015674318809637544
3.125E-5,1.0128205128205128,179,168,3128,11360400,8277300.0,50380600,0.0015631509477302963,0.001559484398693911,0.0015674318809637544
1.5625E-5,1.0128205128205128,237,169,3128,13809400,8177600.0,50380600,0.001561517899332454,0.0015559690521463887,0.0015674318809637544
1.024,1.5256410256410255,37,95,2918,1795600,4255700.0,43835300,7.706336079593701E-4,7.672978316201062E-4,7.703233461752168E-4
0.512,1.5256410256410255,37,95,2918,2037600,4715800.0,43835300,7.706336079593701E-4,7.672978316201062E-4,7.703233461752168E-4
0.256,1.5256410256410255,37,125,2918,1776400,5559100.0,43835300,7.706336079593701E-4,7.709261914505827E-4,7.703233461752168E-4
0.128,1.5256410256410255,37,125,2918,2264600,8664600.0,43835300,7.706336079593701E-4,7.709261914505827E-4,7.703233461752168E-4
0.064,1.5256410256410255,55,125,2918,3146600,5758900.0,43835300,7.67343482737104E-4,7.709261914505827E-4,7.703233461752168E-4
0.032,1.5256410256410255,51,125,2918,2454200,5489000.0,43835300,7.687458867823294E-4,7.709261914505827E-4,7.703233461752168E-4
0.016,1.5256410256410255,46,125,2918,2296700,5616300.0,43835300,7.694744289705735E-4,7.709261914505827E-4,7.703233461752168E-4
