Precision,Alpha,P4 iter,GSS iter,ref iter,P4 time,GSS time,ref time,P4 residual cong,GSS residual cong,ref residual cong
1.024,0.5,3,3,141,420700,342300.0,4637100,0.8917978719333277,0.8970600311775034,0.9912135595937775
0.512,0.5,3,3,141,253300,204700.0,4637100,0.8917978719333277,0.8970600311775034,0.9912135595937775
0.256,0.5,3,3,141,265200,205800.0,4637100,0.8917978719333277,0.8970600311775034,0.9912135595937775
0.128,0.5,3,3,141,272100,213900.0,4637100,0.8917978719333277,0.8970600311775034,0.9912135595937775
0.064,0.5,3,3,141,387500,560400.0,4637100,0.8917978719333277,0.8970600311775034,0.9912135595937775
0.032,0.5,3,3,141,343800,236000.0,4637100,0.8917978719333277,0.8970600311775034,0.9912135595937775
0.016,0.5,3,3,141,272400,313800.0,4637100,0.8917978719333277,0.8970600311775034,0.9912135595937775
0.008,0.5,3,3,141,254100,208200.0,4637100,0.8917978719333277,0.8970600311775034,0.9912135595937775
0.004,0.5,3,3,141,253300,294700.0,4637100,0.8917978719333277,0.8970600311775034,0.9912135595937775
0.002,0.5,3,3,141,284700,233300.0,4637100,0.8917978719333277,0.8970600311775034,0.9912135595937775
0.001,0.5,3,3,141,268300,205000.0,4637100,0.8917978719333277,0.8970600311775034,0.9912135595937775
5.0E-4,0.5,3,3,141,269300,215300.0,4637100,0.8917978719333277,0.8970600311775034,0.9912135595937775
2.5E-4,0.5,3,3,141,260100,203900.0,4637100,0.8917978719333277,0.8970600311775034,0.9912135595937775
1.25E-4,0.5,3,3,141,329800,205700.0,4637100,0.8917978719333277,0.8970600311775034,0.9912135595937775
6.25E-5,0.5,3,3,141,277100,205800.0,4637100,0.8917978719333277,0.8970600311775034,0.9912135595937775
3.125E-5,0.5,3,3,141,264300,207800.0,4637100,0.8917978719333277,0.8970600311775034,0.9912135595937775
1.5625E-5,0.5,3,3,141,287300,244200.0,4637100,0.8917978719333277,0.8970600311775034,0.9912135595937775
1.024,1.0128205128205128,136,156,2605,6691000,8057000.0,45087600,0.0018664862109777358,0.001867834946166269,0.0018816607407663444
0.512,1.0128205128205128,136,156,2605,7231400,7161800.0,45087600,0.0018664862109777358,0.001867834946166269,0.0018816607407663444
0.256,1.0128205128205128,136,156,2605,6105100,6874100.0,45087600,0.0018664862109777358,0.001867834946166269,0.0018816607407663444
0.128,1.0128205128205128,130,156,2605,6060800,7276500.0,45087600,0.0018601590976858873,0.001867834946166269,0.0018816607407663444
0.064,1.0128205128205128,184,156,2605,8654300,7048400.0,45087600,0.001872401208689367,0.001867834946166269,0.0018816607407663444
0.032,1.0128205128205128,184,156,2605,8434500,7834500.0,45087600,0.001872401208689367,0.001867834946166269,0.0018816607407663444
0.016,1.0128205128205128,169,156,2605,7754900,6940000.0,45087600,0.0018713880101381974,0.001867834946166269,0.0018816607407663444
0.008,1.0128205128205128,176,156,2605,8358400,7683300.0,45087600,0.0018765111270292456,0.001867834946166269,0.0018816607407663444
0.004,1.0128205128205128,150,156,2605,7236300,8315200.0,45087600,0.0018621940892066258,0.001867834946166269,0.0018816607407663444
0.002,1.0128205128205128,154,156,2605,6961600,7881800.0,45087600,0.0018640680537734822,0.001867834946166269,0.0018816607407663444
0.001,1.0128205128205128,154,157,2605,7325100,7279200.0,45087600,0.0018640680537734822,0.0018753199031387169,0.0018816607407663444
5.0E-4,1.0128205128205128,153,157,2605,7628000,7696000.0,45087600,0.0018606468023578682,0.0018753199031387169,0.0018816607407663444
2.5E-4,1.0128205128205128,155,157,2605,7385300,7106500.0,45087600,0.0018650150566110746,0.0018638973564070183,0.0018816607407663444
1.25E-4,1.0128205128205128,134,159,2605,7267000,8120300.0,45087600,0.0018715813551263283,0.0018686106499037347,0.0018816607407663444
6.25E-5,1.0128205128205128,167,157,2605,8132100,7293400.0,45087600,0.0018649380675952454,0.0018695167310716077,0.0018816607407663444
3.125E-5,1.0128205128205128,160,157,2605,8533000,8048800.0,45087600,0.0018659211115349406,0.0018695167310716077,0.0018816607407663444
1.5625E-5,1.0128205128205128,142,159,2605,7736500,8476900.0,45087600,0.0018627328054227066,0.0018691825288411623,0.0018816607407663444
1.024,1.5256410256410255,81,102,2428,3858000,4651100.0,38827400,9.247791235119651E-4,9.203006150286797E-4,9.246077446597445E-4
0.512,1.5256410256410255,81,102,2428,3865100,4568200.0,38827400,9.247791235119651E-4,9.203006150286797E-4,9.246077446597445E-4
0.256,1.5256410256410255,56,102,2428,2632500,4792800.0,38827400,9.248858875471333E-4,9.203006150286797E-4,9.246077446597445E-4
