Precision,Alpha,P4 iter,GSS iter,ref iter,P4 time,GSS time,ref time,P4 residual cong,GSS residual cong,ref residual cong
1.024,0.5,3,3,276,327600,199200.0,5658800,0.9242585103533294,0.9279420218242524,0.9951375378695618
0.512,0.5,3,3,276,234000,183600.0,5658800,0.9242585103533294,0.9279420218242524,0.9951375378695618
0.256,0.5,3,3,276,239000,157600.0,5658800,0.9242585103533294,0.9279420218242524,0.9951375378695618
0.128,0.5,3,3,276,203800,156600.0,5658800,0.9242585103533294,0.9279420218242524,0.9951375378695618
0.064,0.5,3,3,276,219800,158300.0,5658800,0.9242585103533294,0.9279420218242524,0.9951375378695618
0.032,0.5,3,3,276,206100,162900.0,5658800,0.9242585103533294,0.9279420218242524,0.9951375378695618
0.016,0.5,3,3,276,226700,158000.0,5658800,0.9242585103533294,0.9279420218242524,0.9951375378695618
0.008,0.5,3,3,276,214400,159900.0,5658800,0.9242585103533294,0.9279420218242524,0.9951375378695618
0.004,0.5,3,3,276,206500,161900.0,5658800,0.9242585103533294,0.9279420218242524,0.9951375378695618
0.002,0.5,3,3,276,216000,158800.0,5658800,0.9242585103533294,0.9279420218242524,0.9951375378695618
0.001,0.5,3,3,276,306600,182000.0,5658800,0.9242585103533294,0.9279420218242524,0.9951375378695618
5.0E-4,0.5,3,3,276,219500,159400.0,5658800,0.9242585103533294,0.9279420218242524,0.9951375378695618
2.5E-4,0.5,3,3,276,377000,186300.0,5658800,0.9242585103533294,0.9279420218242524,0.9951375378695618
1.25E-4,0.5,3,3,276,235600,189700.0,5658800,0.9242585103533294,0.9279420218242524,0.9951375378695618
6.25E-5,0.5,3,3,276,216100,160500.0,5658800,0.9242585103533294,0.9279420218242524,0.9951375378695618
3.125E-5,0.5,3,3,276,243800,163100.0,5658800,0.9242585103533294,0.9279420218242524,0.9951375378695618
1.5625E-5,0.5,3,3,276,284200,220400.0,5658800,0.9242585103533294,0.9279420218242524,0.9951375378695618
1.024,1.0128205128205128,276,141,5219,16700500,6831900.0,87196400,9.36681458602151E-4,9.360410304192213E-4,9.380598871067125E-4
0.512,1.0128205128205128,276,141,5219,11748800,6723100.0,87196400,9.36681458602151E-4,9.360410304192213E-4,9.380598871067125E-4
0.256,1.0128205128205128,276,141,5219,12090200,6014700.0,87196400,9.36681458602151E-4,9.360410304192213E-4,9.380598871067125E-4
0.128,1.0128205128205128,276,141,5219,12235100,6050900.0,87196400,9.326625536321131E-4,9.360410304192213E-4,9.380598871067125E-4
0.064,1.0128205128205128,298,141,5219,13500900,6119200.0,87196400,9.351448512128213E-4,9.360410304192213E-4,9.380598871067125E-4
0.032,1.0128205128205128,298,235,5219,13439100,9957400.0,87196400,9.351448512128213E-4,9.345026786330424E-4,9.380598871067125E-4
0.016,1.0128205128205128,300,235,5219,13053600,1.245E7,87196400,9.351925907478131E-4,9.345026786330424E-4,9.380598871067125E-4
0.008,1.0128205128205128,298,235,5219,14347600,9953200.0,87196400,9.325153893228189E-4,9.345026786330424E-4,9.380598871067125E-4
0.004,1.0128205128205128,290,258,5219,13747400,1.12497E7,87196400,9.340594157658533E-4,9.348419351411508E-4,9.380598871067125E-4
0.002,1.0128205128205128,298,258,5219,13279600,1.14286E7,87196400,9.335436145087028E-4,9.348419351411508E-4,9.380598871067125E-4
0.001,1.0128205128205128,301,258,5219,14601100,1.13062E7,87196400,9.352572199256004E-4,9.348419351411508E-4,9.380598871067125E-4
5.0E-4,1.0128205128205128,301,258,5219,13351000,1.11809E7,87196400,9.331570327959504E-4,9.348419351411508E-4,9.380598871067125E-4
2.5E-4,1.0128205128205128,300,258,5219,14863200,1.12493E7,87196400,9.34195551976269E-4,9.348419351411508E-4,9.380598871067125E-4
1.25E-4,1.0128205128205128,301,258,5219,15997300,1.11634E7,87196400,9.34901259786014E-4,9.348419351411508E-4,9.380598871067125E-4
