Precision,Alpha,P4 iter,GSS iter,ref iter,P4 time,GSS time,ref time,P4 residual cong,GSS residual cong,ref residual cong
1.024,0.5,3,3,122,212900,200000.0,2095500,0.8737641839222157,0.8799033697070874,0.9899910529294379
0.512,0.5,3,3,122,204700,152200.0,2095500,0.8737641839222157,0.8799033697070874,0.9899910529294379
0.256,0.5,3,3,122,204000,157800.0,2095500,0.8737641839222157,0.8799033697070874,0.9899910529294379
0.128,0.5,3,3,122,204900,186700.0,2095500,0.8737641839222157,0.8799033697070874,0.9899910529294379
0.064,0.5,3,3,122,375700,161000.0,2095500,0.8737641839222157,0.8799033697070874,0.9899910529294379
0.032,0.5,3,3,122,447300,213300.0,2095500,0.8737641839222157,0.8799033697070874,0.9899910529294379
0.016,0.5,3,3,122,273100,235400.0,2095500,0.8737641839222157,0.8799033697070874,0.9899910529294379
0.008,0.5,3,3,122,209000,156600.0,2095500,0.8737641839222157,0.8799033697070874,0.9899910529294379
0.004,0.5,3,3,122,200500,149000.0,2095500,0.8737641839222157,0.8799033697070874,0.9899910529294379
0.002,0.5,3,3,122,193000,149600.0,2095500,0.8737641839222157,0.8799033697070874,0.9899910529294379
0.001,0.5,3,3,122,205500,150500.0,2095500,0.8737641839222157,0.8799033697070874,0.9899910529294379
5.0E-4,0.5,3,3,122,203700,172800.0,2095500,0.8737641839222157,0.8799033697070874,0.9899910529294379
2.5E-4,0.5,3,3,122,203500,156900.0,2095500,0.8737641839222157,0.8799033697070874,0.9899910529294379
1.25E-4,0.5,3,3,122,205400,150800.0,2095500,0.8737641839222157,0.8799033697070874,0.9899910529294379
6.25E-5,0.5,3,3,122,198500,150200.0,2095500,0.8737641839222157,0.8799033697070874,0.9899910529294379
3.125E-5,0.5,3,3,122,207400,149400.0,2095500,0.8737641839222157,0.8799033697070874,0.9899910529294379
1.5625E-5,0.5,3,3,122,197800,266900.0,2095500,0.8737641839222157,0.8799033697070874,0.9899910529294379
1.024,1.0128205128205128,120,77,2231,6801400,4482400.0,34208600,0.0021862191911959927,0.0021827018271277643,0.002198936201009527
0.512,1.0128205128205128,120,77,2231,6277600,3633100.0,34208600,0.0021862191911959927,0.0021827018271277643,0.002198936201009527
0.256,1.0128205128205128,89,77,2231,4530200,3779400.0,34208600,0.0021828801140981735,0.0021827018271277643,0.002198936201009527
0.128,1.0128205128205128,114,87,2231,6310600,4927100.0,34208600,0.0021708444614060296,0.0021793057748898947,0.002198936201009527
0.064,1.0128205128205128,151,87,2231,8088500,4544100.0,34208600,0.00219230637495349,0.0021793057748898947,0.002198936201009527
0.032,1.0128205128205128,141,87,2231,7079700,4917800.0,34208600,0.0021896869640049,0.0021793057748898947,0.002198936201009527
0.016,1.0128205128205128,138,87,2231,7249300,4389500.0,34208600,0.0021852762082407162,0.0021793057748898947,0.002198936201009527
0.008,1.0128205128205128,113,87,2231,5555700,4011000.0,34208600,0.0021969619555737285,0.0021793057748898947,0.002198936201009527
0.004,1.0128205128205128,117,87,2231,5832200,4197300.0,34208600,0.0021751439881581014,0.0021793057748898947,0.002198936201009527
0.002,1.0128205128205128,130,87,2231,6646400,4429700.0,34208600,0.0021889226571677467,0.0021793057748898947,0.002198936201009527
0.001,1.0128205128205128,130,87,2231,6414200,4002100.0,34208600,0.002180381572078005,0.0021793057748898947,0.002198936201009527
5.0E-4,1.0128205128205128,134,87,2231,9404700,6183100.0,34208600,0.0021844571911211474,0.002187760188931853,0.002198936201009527
2.5E-4,1.0128205128205128,136,85,2231,8707500,7043300.0,34208600,0.0021963682712110577,0.002174467788902845,0.002198936201009527
