Precision,Alpha,P4 iter,GSS iter,ref iter,P4 time,GSS time,ref time,P4 residual cong,GSS residual cong,ref residual cong
1.024,0.5,3,3,87,279000,155900.0,1921800,0.8196631198888795,0.8539764428297119,0.9865198651926983
0.512,0.5,3,3,87,351200,272300.0,1921800,0.8196631198888795,0.8539764428297119,0.9865198651926983
0.256,0.5,3,3,87,226100,151700.0,1921800,0.8196631198888795,0.8539764428297119,0.9865198651926983
0.128,0.5,3,3,87,205000,153800.0,1921800,0.8196631198888795,0.8539764428297119,0.9865198651926983
0.064,0.5,3,3,87,293100,171200.0,1921800,0.8196631198888795,0.8539764428297119,0.9865198651926983
0.032,0.5,3,3,87,232800,161800.0,1921800,0.8196631198888795,0.8539764428297119,0.9865198651926983
0.016,0.5,3,3,87,267000,159000.0,1921800,0.8196631198888795,0.8539764428297119,0.9865198651926983
0.008,0.5,3,3,87,221000,156100.0,1921800,0.8196631198888795,0.8539764428297119,0.9865198651926983
0.004,0.5,3,3,87,229000,150600.0,1921800,0.8196631198888795,0.8539764428297119,0.9865198651926983
0.002,0.5,3,3,87,196400,155000.0,1921800,0.8196631198888795,0.8539764428297119,0.9865198651926983
0.001,0.5,3,3,87,199500,149100.0,1921800,0.8196631198888795,0.8539764428297119,0.9865198651926983
5.0E-4,0.5,3,3,87,226400,168500.0,1921800,0.8196631198888795,0.8539764428297119,0.9865198651926983
2.5E-4,0.5,3,3,87,209300,152000.0,1921800,0.8196631198888795,0.8539764428297119,0.9865198651926983
1.25E-4,0.5,3,3,87,202400,156000.0,1921800,0.8196631198888795,0.8539764428297119,0.9865198651926983
6.25E-5,0.5,3,3,87,246600,163400.0,1921800,0.8196631198888795,0.8539764428297119,0.9865198651926983
3.125E-5,0.5,3,3,87,202700,152400.0,1921800,0.8196631198888795,0.8539764428297119,0.9865198651926983
1.5625E-5,0.5,3,3,87,200300,159600.0,1921800,0.8196631198888795,0.8539764428297119,0.9865198651926983
1.024,1.0128205128205128,41,84,1558,1895900,3611800.0,27157200,0.003083120288044028,0.0031312120982616154,0.003153459851399587
0.512,1.0128205128205128,41,84,1558,2003000,3957800.0,27157200,0.003083120288044028,0.0031312120982616154,0.003153459851399587
0.256,1.0128205128205128,41,84,1558,1946200,3821000.0,27157200,0.003083120288044028,0.0031312120982616154,0.003153459851399587
0.128,1.0128205128205128,41,84,1558,1889400,3748700.0,27157200,0.003083120288044028,0.0031312120982616154,0.003153459851399587
0.064,1.0128205128205128,54,84,1558,2464000,3629500.0,27157200,0.0031416194018926147,0.0031312120982616154,0.003153459851399587
0.032,1.0128205128205128,57,84,1558,2796000,4011600.0,27157200,0.0031333017566215204,0.0031312120982615044,0.003153459851399587
0.016,1.0128205128205128,94,84,1558,4362700,4034000.0,27157200,0.0030962179840169357,0.0031312120982615044,0.003153459851399587
0.008,1.0128205128205128,92,84,1558,5898900,4192000.0,27157200,0.003127230699272121,0.0031312120982615044,0.003153459851399587
0.004,1.0128205128205128,93,84,1558,4126100,3795600.0,27157200,0.0031298371482858522,0.0031312120982615044,0.003153459851399587
0.002,1.0128205128205128,93,84,1558,4513900,3810600.0,27157200,0.0031298371482858522,0.0031312120982615044,0.003153459851399587
0.001,1.0128205128205128,93,84,1558,4470800,3845600.0,27157200,0.0031024859981618746,0.0031312120982615044,0.003153459851399587
5.0E-4,1.0128205128205128,94,84,1558,4171600,3785300.0,27157200,0.0031411077699260437,0.0031364805594324974,0.003153459851399587
2.5E-4,1.0128205128205128,82,86,1558,4280200,3955600.0,27157200,0.0031247680524921773,0.003129445912067652,0.003153459851399587
1.25E-4,1.0128205128205128,83,87,1558,4595700,4755500.0,27157200,0.003099969853919582,0.00313175599419957,0.003153459851399587
6.25E-5,1.0128205128205128,88,87,1558,5074000,4038100.0,27157200,0.0031269656419015135,0.00313175599419957,0.003153459851399587
3.125E-5,1.0128205128205128,90,88,1558,5036000,5554400.0,27157200,0.00312557875952435,0.0031186674340826226,0.003153459851399587
1.5625E-5,1.0128205128205128,88,88,1558,5346400,5486400.0,27157200,0.003110083793980589,0.0031186674340826226,0.003153459851399587
1.024,1.5256410256410255,23,55,1424,1263800,2537700.0,21227100,0.0015292552788599423,0.0015448949184087013,0.001546883328647719
0.512,1.5256410256410255,23,55,1424,1214800,2580300.0,21227100,0.0015292552788599423,0.0015448949184087013,0.001546883328647719
0.256,1.5256410256410255,23,66,1424,1588300,3353100.0,21227100,0.0015292552788599423,0.0015291542957118764,0.001546883328647719
0.128,1.5256410256410255,23,66,1424,1197400,3153300.0,21227100,0.0015292552788599423,0.0015291542957118764,0.001546883328647719
0.064,1.5256410256410255,29,66,1424,1590100,3085000.0,21227100,0.0015323754549046997,0.0015291542957118764,0.001546883328647719
0.032,1.5256410256410255,23,66,1424,1285700,3971100.0,21227100,0.0015460578159327554,0.0015291542957118764,0.001546883328647719
0.016,1.5256410256410255,30,66,1424,1661800,3016800.0,21227100,0.001540781004987224,0.0015291542957118764,0.001546883328647719
0.008,1.5256410256410255,41,66,1424,2310300,3592100.0,21227100,0.0015370067332021176,0.0015291542957118764,0.001546883328647719
0.004,1.5256410256410255,79,66,1424,4680300,4072700.0,21227100,0.0015396278098842586,0.0015291542957118764,0.001546883328647719
0.002,1.5256410256410255,87,66,1424,5297000,3193900.0,21227100,0.0015391091288080583,0.0015291542957118764,0.001546883328647719
0.001,1.5256410256410255,86,66,1424,4878400,3469300.0,21227100,0.0015343904053610746,0.0015291542957118764,0.001546883328647719
5.0E-4,1.5256410256410255,103,69,1424,5667100,3046600.0,21227100,0.0015382763261770904,0.0015432226735844212,0.001546883328647719
2.5E-4,1.5256410256410255,105,82,1424,5675100,4100700.0,21227100,0.0015461319139046248,0.001540720471001733,0.001546883328647719
1.25E-4,1.5256410256410255,94,81,1424,5153600,3668600.0,21227100,0.001536130842800354,0.0015464059639564987,0.001546883328647719
6.25E-5,1.5256410256410255,100,81,1424,5726900,4285300.0,21227100,0.001544842553047876,0.0015464059639564987,0.001546883328647719
3.125E-5,1.5256410256410255,104,81,1424,6254800,4290700.0,21227100,0.0015441795960799976,0.0015383409763704003,0.001546883328647719
1.5625E-5,1.5256410256410255,106,81,1424,8390000,4678900.0,21227100,0.0015456830217464024,0.0015383409763704003,0.001546883328647719
1.024,2.0384615384615383,111,77,1541,5113600,3591500.0,21608300,9.289192914397892E-4,9.295480321315219E-4,9.343017937865072E-4
0.512,2.0384615384615383,111,77,1541,5697700,3598700.0,21608300,9.289192914397892E-4,9.295480321315219E-4,9.343017937865072E-4
0.256,2.0384615384615383,111,77,1541,5886000,3662100.0,21608300,9.289192914397892E-4,9.295480321315219E-4,9.343017937865072E-4
0.128,2.0384615384615383,111,77,1541,5176900,3640900.0,21608300,9.289192914397892E-4,9.295480321315219E-4,9.343017937865072E-4
0.064,2.0384615384615383,70,77,1541,3851800,3775500.0,21608300,9.237638933555781E-4,9.295480321315219E-4,9.343017937865072E-4
0.032,2.0384615384615383,56,77,1541,2622500,3690300.0,21608300,9.232432885097897E-4,9.295480321315219E-4,9.343017937865072E-4
0.016,2.0384615384615383,76,77,1541,3655400,3737400.0,21608300,9.269942302735368E-4,9.295480321315219E-4,9.343017937865072E-4
0.008,2.0384615384615383,71,77,1541,4107000,4135000.0,21608300,9.343052901052973E-4,9.295480321315219E-4,9.343017937865072E-4
0.004,2.0384615384615383,87,77,1541,4630700,4166300.0,21608300,9.327108288784691E-4,9.295480321315219E-4,9.343017937865072E-4
0.002,2.0384615384615383,91,77,1541,4579500,4445400.0,21608300,9.33771737645972E-4,9.295480321315219E-4,9.343017937865072E-4
0.001,2.0384615384615383,91,77,1541,4811900,4325700.0,21608300,9.333279730867616E-4,9.295480321315219E-4,9.343017937865072E-4
5.0E-4,2.0384615384615383,105,87,1541,6365700,5847000.0,21608300,9.294107760836612E-4,9.328785565875242E-4,9.343017937865072E-4
2.5E-4,2.0384615384615383,107,100,1541,5699500,5233400.0,21608300,9.226548486928055E-4,9.247909691622036E-4,9.343017937865072E-4
1.25E-4,2.0384615384615383,112,100,1541,7531900,5014600.0,21608300,9.240725843564501E-4,9.247909691622036E-4,9.343017937865072E-4
6.25E-5,2.0384615384615383,103,100,1541,6593200,5668200.0,21608300,9.341702591895151E-4,9.247909691622036E-4,9.343017937865072E-4
3.125E-5,2.0384615384615383,109,100,1541,7930600,5814900.0,21608300,9.315291523948055E-4,9.247909691622036E-4,9.343017937865072E-4
1.5625E-5,2.0384615384615383,114,100,1541,7914500,5731300.0,21608300,9.252034641862306E-4,9.247909691622036E-4,9.343017937865072E-4
1.024,2.551282051282051,117,106,1681,5487000,5027200.0,25230400,6.507685404144592E-4,6.53225637653132E-4,6.592456002380009E-4
0.512,2.551282051282051,117,106,1681,6604000,5492000.0,25230400,6.507685404144592E-4,6.53225637653132E-4,6.592456002380009E-4
0.256,2.551282051282051,117,100,1681,5664500,4578900.0,25230400,6.507685404144592E-4,6.554110358917287E-4,6.592456002380009E-4
0.128,2.551282051282051,117,100,1681,5600000,5440900.0,25230400,6.580254715369271E-4,6.554110358917287E-4,6.592456002380009E-4
0.064,2.551282051282051,113,100,1681,6006400,5399800.0,25230400,6.547914792367493E-4,6.554110358917287E-4,6.592456002380009E-4
0.032,2.551282051282051,23,100,1681,1338900,4741400.0,25230400,6.601525486831239E-4,6.554110358917287E-4,6.592456002380009E-4
0.016,2.551282051282051,44,100,1681,2383400,5052700.0,25230400,6.519097628706616E-4,6.554110358917287E-4,6.592456002380009E-4
0.008,2.551282051282051,108,103,1681,6703400,4846500.0,25230400,6.57447937665756E-4,6.561232651196569E-4,6.592456002380009E-4
0.004,2.551282051282051,108,104,1681,5515100,4880400.0,25230400,6.57447937665756E-4,6.62654479942959E-4,6.592456002380009E-4
0.002,2.551282051282051,105,104,1681,5064700,5395600.0,25230400,6.562530081576368E-4,6.62654479942959E-4,6.592456002380009E-4
0.001,2.551282051282051,113,106,1681,6353700,5210500.0,25230400,6.600387577926359E-4,6.61552212745109E-4,6.592456002380009E-4
5.0E-4,2.551282051282051,125,117,1681,6826400,5883700.0,25230400,6.525911268283613E-4,6.601185401082788E-4,6.592456002380009E-4
2.5E-4,2.551282051282051,126,148,1681,6653000,7525900.0,25230400,6.542253502779261E-4,6.529871517914065E-4,6.592456002380009E-4
1.25E-4,2.551282051282051,126,148,1681,7375600,7702900.0,25230400,6.530951961144504E-4,6.529871517914065E-4,6.592456002380009E-4
6.25E-5,2.551282051282051,118,146,1681,7395400,8130000.0,25230400,6.604735898272374E-4,6.549608806175611E-4,6.592456002380009E-4
3.125E-5,2.551282051282051,121,146,1681,8911700,9280300.0,25230400,6.553502044343018E-4,6.549608806175611E-4,6.592456002380009E-4
1.5625E-5,2.551282051282051,119,146,1681,9681300,9350800.0,25230400,6.578302649908885E-4,6.512295193387141E-4,6.592456002380009E-4
1.024,3.064102564102564,117,111,1862,6704600,6104900.0,29638900,4.746577605793112E-4,4.7643527585039536E-4,4.7764128590388477E-4
0.512,3.064102564102564,117,111,1862,6169800,5240800.0,29638900,4.746577605793112E-4,4.7643527585039536E-4,4.7764128590388477E-4
0.256,3.064102564102564,100,105,1862,4912400,5200800.0,29638900,4.750362114568363E-4,4.78925217893611E-4,4.7764128590388477E-4
0.128,3.064102564102564,77,105,1862,4160800,4888400.0,29638900,4.8073520214464427E-4,4.78925217893611E-4,4.7764128590388477E-4
0.064,3.064102564102564,65,105,1862,3213000,5265900.0,29638900,4.754931295491982E-4,4.78925217893611E-4,4.7764128590388477E-4
0.032,3.064102564102564,96,105,1862,4943800,5346700.0,29638900,4.747297102831727E-4,4.78925217893611E-4,4.7764128590388477E-4
0.016,3.064102564102564,97,105,1862,4885400,5003000.0,29638900,4.7486657154560685E-4,4.78925217893611E-4,4.7764128590388477E-4
0.008,3.064102564102564,115,105,1862,6233700,5055400.0,29638900,4.7742089733948667E-4,4.78925217893611E-4,4.7764128590388477E-4
0.004,3.064102564102564,113,105,1862,5623500,5029500.0,29638900,4.7390709527195263E-4,4.78925217893611E-4,4.7764128590388477E-4
0.002,3.064102564102564,106,108,1862,4948800,5103800.0,29638900,4.7511078047846045E-4,4.767068462245838E-4,4.7764128590388477E-4
0.001,3.064102564102564,119,109,1862,6185200,6374200.0,29638900,4.7652526263008976E-4,4.7395361852919926E-4,4.7764128590388477E-4
5.0E-4,3.064102564102564,119,118,1862,9412700,8095800.0,29638900,4.7820233149187263E-4,4.746867492836371E-4,4.7764128590388477E-4
2.5E-4,3.064102564102564,145,127,1862,9800300,7290800.0,29638900,4.715087873417012E-4,4.770933075362027E-4,4.7764128590388477E-4
1.25E-4,3.064102564102564,145,127,1862,9667400,7310100.0,29638900,4.7588028884137934E-4,4.770933075362027E-4,4.7764128590388477E-4
6.25E-5,3.064102564102564,122,127,1862,9548700,7816500.0,29638900,4.757871426773752E-4,4.7703096905959974E-4,4.7764128590388477E-4
3.125E-5,3.064102564102564,111,127,1862,8542100,8028700.0,29638900,4.727093704441909E-4,4.7703096905959974E-4,4.7764128590388477E-4
1.5625E-5,3.064102564102564,123,128,1862,10242500,9617900.0,29638900,4.763099113820335E-4,4.760883400172222E-4,4.7764128590388477E-4
1.024,3.5769230769230766,138,107,2050,6792100,5983500.0,34116400,3.488467552773544E-4,3.5278111664227563E-4,3.5127170752324854E-4
0.512,3.5769230769230766,138,107,2050,7150400,7497200.0,34116400,3.488467552773544E-4,3.5278111664227563E-4,3.5127170752324854E-4
0.256,3.5769230769230766,113,81,2050,6473600,5726400.0,34116400,3.5074190165085284E-4,3.5081147763960097E-4,3.5127170752324854E-4
0.128,3.5769230769230766,99,81,2050,5770300,4086400.0,34116400,3.49919998812509E-4,3.5081147763960097E-4,3.5127170752324854E-4
0.064,3.5769230769230766,91,81,2050,5642400,4179600.0,34116400,3.487392765308961E-4,3.5081147763960097E-4,3.5127170752324854E-4
0.032,3.5769230769230766,98,81,2050,5197700,4059200.0,34116400,3.4908000668565364E-4,3.5081147763960097E-4,3.5127170752324854E-4
0.016,3.5769230769230766,116,81,2050,5798600,4034400.0,34116400,3.496948798845656E-4,3.5081147763960097E-4,3.5127170752324854E-4
0.008,3.5769230769230766,112,95,2050,5442200,4698000.0,34116400,3.5071306908829314E-4,3.530605443443635E-4,3.5127170752324854E-4
0.004,3.5769230769230766,113,95,2050,5632900,5815900.0,34116400,3.483625732909612E-4,3.484930678178122E-4,3.5127170752324854E-4
0.002,3.5769230769230766,116,95,2050,6322500,4740700.0,34116400,3.497801610077289E-4,3.484930678178122E-4,3.5127170752324854E-4
0.001,3.5769230769230766,130,99,2050,8452100,8384900.0,34116400,3.4734096977606654E-4,3.5237712076119365E-4,3.5127170752324854E-4
5.0E-4,3.5769230769230766,132,101,2050,9737200,5484100.0,34116400,3.492609905999533E-4,3.4940782773063006E-4,3.5127170752324854E-4
2.5E-4,3.5769230769230766,136,109,2050,9845100,7828400.0,34116400,3.474933866604024E-4,3.5064836658804666E-4,3.5127170752324854E-4
1.25E-4,3.5769230769230766,110,109,2050,8349000,6107800.0,34116400,3.4549204601674877E-4,3.5064836658804666E-4,3.5127170752324854E-4
6.25E-5,3.5769230769230766,121,109,2050,9980300,7354300.0,34116400,3.492820685231379E-4,3.5064836658804666E-4,3.5127170752324854E-4
3.125E-5,3.5769230769230766,119,109,2050,11842400,6551900.0,34116400,3.4725357364229215E-4,3.5064836658804666E-4,3.5127170752324854E-4
1.5625E-5,3.5769230769230766,118,109,2050,10695700,6830900.0,34116400,3.4901348889493367E-4,3.5064836658804666E-4,3.5127170752324854E-4
1.024,4.089743589743589,149,117,2212,7341600,6323900.0,33789100,2.7922213972664256E-4,2.7514711748266585E-4,2.7874538091132717E-4
0.512,4.089743589743589,149,117,2212,7201200,5989800.0,33789100,2.7922213972664256E-4,2.7514711748266585E-4,2.7874538091132717E-4
0.256,4.089743589743589,144,109,2212,7331600,5667200.0,33789100,2.760769899917692E-4,2.744751484446972E-4,2.7874538091132717E-4
0.128,4.089743589743589,128,109,2212,6853100,6882200.0,33789100,2.783008813093124E-4,2.744751484446972E-4,2.7874538091132717E-4
0.064,4.089743589743589,128,134,2212,6841200,7188900.0,33789100,2.783008813093124E-4,2.779446251763851E-4,2.7874538091132717E-4
0.032,4.089743589743589,122,134,2212,6447600,6504000.0,33789100,2.7576916435934073E-4,2.779446251763851E-4,2.7874538091132717E-4
0.016,4.089743589743589,124,134,2212,8270200,6598000.0,33789100,2.769527603976307E-4,2.779446251763851E-4,2.7874538091132717E-4
0.008,4.089743589743589,115,134,2212,6066700,6590300.0,33789100,2.7868930894359156E-4,2.779446251763851E-4,2.7874538091132717E-4
0.004,4.089743589743589,126,134,2212,6118200,7575400.0,33789100,2.7732085278375784E-4,2.779446251764961E-4,2.7874538091132717E-4
0.002,4.089743589743589,128,150,2212,6566000,7408000.0,33789100,2.785247684069514E-4,2.7758660157006787E-4,2.7874538091132717E-4
0.001,4.089743589743589,135,150,2212,9847300,9136700.0,33789100,2.7756197404504857E-4,2.7758660157006787E-4,2.7874538091132717E-4
