Precision,Alpha,P4 iter,GSS iter,ref iter,P4 time,GSS time,ref time,P4 residual cong,GSS residual cong,ref residual cong
1.024,0.5,3,3,209,433700,265600.0,3088000,0.9278652479555518,0.90392269576567,0.9937775502134184
0.512,0.5,3,3,209,208800,176800.0,3088000,0.9278652479555518,0.90392269576567,0.9937775502134184
0.256,0.5,3,3,209,294900,182200.0,3088000,0.9278652479555518,0.90392269576567,0.9937775502134184
0.128,0.5,3,3,209,299300,238200.0,3088000,0.9278652479555518,0.90392269576567,0.9937775502134184
0.064,0.5,3,3,209,240800,311100.0,3088000,0.9278652479555518,0.90392269576567,0.9937775502134184
0.032,0.5,3,3,209,255600,169600.0,3088000,0.9278652479555518,0.90392269576567,0.9937775502134184
0.016,0.5,3,3,209,203300,180200.0,3088000,0.9278652479555518,0.90392269576567,0.9937775502134184
0.008,0.5,3,3,209,297600,250300.0,3088000,0.9278652479555518,0.90392269576567,0.9937775502134184
0.004,0.5,3,3,209,244800,157400.0,3088000,0.9278652479555518,0.90392269576567,0.9937775502134184
0.002,0.5,3,3,209,618200,180500.0,3088000,0.9278652479555518,0.90392269576567,0.9937775502134184
0.001,0.5,3,3,209,254300,164900.0,3088000,0.9278652479555518,0.90392269576567,0.9937775502134184
5.0E-4,0.5,3,3,209,230700,175500.0,3088000,0.9278652479555518,0.90392269576567,0.9937775502134184
2.5E-4,0.5,3,3,209,232300,161800.0,3088000,0.9278652479555518,0.90392269576567,0.9937775502134184
1.25E-4,0.5,3,3,209,440600,317300.0,3088000,0.9278652479555518,0.90392269576567,0.9937775502134184
6.25E-5,0.5,3,3,209,488800,284600.0,3088000,0.9278652479555518,0.90392269576567,0.9937775502134184
3.125E-5,0.5,3,3,209,317400,182600.0,3088000,0.9278652479555518,0.90392269576567,0.9937775502134184
1.5625E-5,0.5,3,3,209,271500,179800.0,3088000,0.9278652479555518,0.90392269576567,0.9937775502134184
1.024,1.0128205128205128,167,20,3912,8695600,1063400.0,61185300,0.001248233925413622,0.0012467884142247643,0.0012527946346254648
0.512,1.0128205128205128,231,20,3912,12914800,1017500.0,61185300,0.001246115977835749,0.0012467884142247643,0.0012527946346254648
0.256,1.0128205128205128,220,180,3912,11624400,8606200.0,61185300,0.0012472509268148801,0.0012462611752097619,0.0012527946346254648
0.128,1.0128205128205128,39,188,3912,2231400,9545700.0,61185300,0.0012465669782344424,0.0012479428375795631,0.0012527946346254648
0.064,1.0128205128205128,88,188,3912,4544100,1.01975E7,61185300,0.0012432321005007019,0.0012479428375795631,0.0012527946346254648
0.032,1.0128205128205128,108,188,3912,5358800,1.01988E7,61185300,0.0012476021756870903,0.0012479428375795631,0.0012527946346254648
0.016,1.0128205128205128,97,205,3912,4834800,9882400.0,61185300,0.0012434099899374385,0.0012486088374066284,0.0012527946346254648
0.008,1.0128205128205128,99,205,3912,6747300,1.01773E7,61185300,0.0012431868972409,0.0012486088374066284,0.0012527946346254648
0.004,1.0128205128205128,215,205,3912,10260100,9170300.0,61185300,0.0012441138956519326,0.0012486088374066284,0.0012527946346254648
0.002,1.0128205128205128,219,205,3912,9901400,9617400.0,61185300,0.0012485280865208725,0.0012486088374066284,0.0012527946346254648
0.001,1.0128205128205128,223,205,3912,11229100,9571500.0,61185300,0.0012506230361409854,0.0012486088374066284,0.0012527946346254648
5.0E-4,1.0128205128205128,221,205,3912,10111700,9200000.0,61185300,0.001250077121847215,0.0012486088374066284,0.0012527946346254648
2.5E-4,1.0128205128205128,226,205,3912,9952500,9451500.0,61185300,0.0012451926153750348,0.0012486088374066284,0.0012527946346254648
1.25E-4,1.0128205128205128,259,204,3912,13675900,1.00628E7,61185300,0.0012486463311028873,0.001245170647169891,0.0012527946346254648
6.25E-5,1.0128205128205128,192,212,3912,9481100,1.0549E7,61185300,0.0012425531790942745,0.00124938485659154,0.0012527946346254648
3.125E-5,1.0128205128205128,242,210,3912,11735800,9839200.0,61185300,0.0012417202853042264,0.001245828355989853,0.0012527946346254648
