Precision,Alpha,P4 iter,GSS iter,ref iter,P4 time,GSS time,ref time,P4 residual cong,GSS residual cong,ref residual cong
1.024,0.5,5,5,214,530300,360700.0,4685100,0.4648343083783315,0.46654451013268866,0.49709148048959156
0.512,0.5,5,5,214,393100,417500.0,4685100,0.4648343083783315,0.46654451013268866,0.49709148048959156
0.256,0.5,5,5,214,364200,256800.0,4685100,0.4648343083783315,0.46654451013268866,0.49709148048959156
0.128,0.5,5,5,214,431800,328700.0,4685100,0.4648343083783315,0.46654451013268866,0.49709148048959156
0.064,0.5,5,5,214,577300,510400.0,4685100,0.4648343083783315,0.46654451013268866,0.49709148048959156
0.032,0.5,5,5,214,562400,457800.0,4685100,0.4648343083783315,0.46654451013268866,0.49709148048959156
0.016,0.5,5,5,214,456600,365400.0,4685100,0.4648343083783315,0.46654451013268866,0.49709148048959156
0.008,0.5,5,5,214,458100,401400.0,4685100,0.4648343083783315,0.46654451013268866,0.49709148048959156
0.004,0.5,5,5,214,443700,297300.0,4685100,0.4648343083783315,0.46654451013268866,0.49709148048959156
0.002,0.5,5,5,214,308900,251300.0,4685100,0.4648343083783315,0.46654451013268866,0.49709148048959156
0.001,0.5,5,5,214,628800,383700.0,4685100,0.4648343083783315,0.46654451013268866,0.49709148048959156
5.0E-4,0.5,5,5,214,329700,233100.0,4685100,0.4648343083783315,0.46654451013268866,0.49709148048959156
2.5E-4,0.5,5,5,214,308300,362600.0,4685100,0.4648343083783315,0.46654451013268866,0.49709148048959156
1.25E-4,0.5,5,5,214,367200,262400.0,4685100,0.4648343083783315,0.46654451013268866,0.49709148048959156
6.25E-5,0.5,5,5,214,635400,440700.0,4685100,0.4648343083783315,0.46654451013268866,0.49709148048959156
3.125E-5,0.5,5,5,214,296000,233100.0,4685100,0.4648343083783315,0.46654451013268866,0.49709148048959156
1.5625E-5,0.5,5,5,214,452500,271200.0,4685100,0.4648343083783315,0.46654451013268866,0.49709148048959156
1.024,1.0128205128205128,48114,49660,280225,2766858400,2.9422784E9,5030939500,0.0018399622439700392,9.458915797308509E-4,0.0026933257076546813
0.512,1.0128205128205128,48114,49660,280225,2823008500,2.7849707E9,5030939500,0.0018399622439700392,9.458915797308509E-4,0.0026933257076546813
0.256,1.0128205128205128,48114,49660,280225,2976545600,2.8723716E9,5030939500,0.0018399622439700392,9.458915797308509E-4,0.0026933257076546813
0.128,1.0128205128205128,48114,49660,280225,3019506200,2.8557278E9,5030939500,0.0018399622439700392,9.458915797308509E-4,0.0026933257076546813
0.064,1.0128205128205128,56093,49660,280225,3223103200,2.880852E9,5030939500,9.855131538850093E-4,9.458915797308509E-4,0.0026933257076546813
0.032,1.0128205128205128,53694,49660,280225,3252629700,3.0867732E9,5030939500,9.701841424568647E-4,9.458915797308509E-4,0.0026933257076546813
0.016,1.0128205128205128,55709,49660,280225,3363078400,3.0933419E9,5030939500,9.85101589218329E-4,9.458915797308509E-4,0.0026933257076546813
0.008,1.0128205128205128,47697,49660,280225,2812665700,2.9549305E9,5030939500,0.0020848277952746908,9.458915797308509E-4,0.0026933257076546813
0.004,1.0128205128205128,47697,49660,280225,2953328500,2.9641736E9,5030939500,0.0020848277952746908,9.458915797308509E-4,0.0026933257076546813
0.002,1.0128205128205128,55949,49660,280225,3548156700,2.8091975E9,5030939500,9.534485847912944E-4,9.458915797308509E-4,0.0026933257076546813
0.001,1.0128205128205128,48226,49660,280225,2926496400,3.0175708E9,5030939500,0.0018618406081942762,9.458915797308509E-4,0.0026933257076546813
5.0E-4,1.0128205128205128,48226,49660,280225,2967472600,2.96011E9,5030939500,0.0018618406081942762,9.458915797308509E-4,0.0026933257076546813
2.5E-4,1.0128205128205128,55444,49660,280225,3217917500,3.1752726E9,5030939500,9.717035459320122E-4,9.458915797308509E-4,0.0026933257076546813
1.25E-4,1.0128205128205128,55665,49632,280225,3301711600,3.0204457E9,5030939500,9.82719659428033E-4,9.472168306801088E-4,0.0026933257076546813
6.25E-5,1.0128205128205128,56297,49669,280225,3287740900,2.9005894E9,5030939500,9.874832966346725E-4,9.463520397123282E-4,0.0026933257076546813
3.125E-5,1.0128205128205128,48234,49661,280225,2860323000,2.8128182E9,5030939500,0.0013093028641004145,9.467055156597848E-4,0.0026933257076546813
1.5625E-5,1.0128205128205128,55750,49628,280225,3438957600,2.8605945E9,5030939500,9.53477841864725E-4,9.460752119073157E-4,0.0026933257076546813
1.024,1.5256410256410255,2516,2397,15807,128874200,1.265887E8,299536000,2.2314548418753133E-4,2.2407306447624897E-4,2.2700589472676724E-4
0.512,1.5256410256410255,2516,2397,15807,136606100,1.277574E8,299536000,2.2314548418753133E-4,2.2407306447624897E-4,2.2700589472676724E-4
0.256,1.5256410256410255,2516,2397,15807,132024100,1.370709E8,299536000,2.2314548418753133E-4,2.2407306447624897E-4,2.2700589472676724E-4
0.128,1.5256410256410255,2516,2397,15807,132122100,1.30209E8,299536000,2.2314548418753133E-4,2.2407306447624897E-4,2.2700589472676724E-4
0.064,1.5256410256410255,2301,2397,15807,120615400,1.524492E8,299536000,2.2416079589154814E-4,2.2407306447624897E-4,2.2700589472676724E-4
