Precision,Alpha,P4 iter,GSS iter,ref iter,P4 time,GSS time,ref time,P4 residual cong,GSS residual cong,ref residual cong
1.024,0.5,5,5,417,455000,225900.0,5914600,0.48376968078999916,0.48455900467662555,0.4983892938649857
0.512,0.5,5,5,417,407400,391100.0,5914600,0.48376968078999916,0.48455900467662555,0.4983892938649857
0.256,0.5,5,5,417,374500,268300.0,5914600,0.48376968078999916,0.48455900467662555,0.4983892938649857
0.128,0.5,5,5,417,430000,330800.0,5914600,0.48376968078999916,0.48455900467662555,0.4983892938649857
0.064,0.5,5,5,417,368600,254300.0,5914600,0.48376968078999916,0.48455900467662555,0.4983892938649857
0.032,0.5,5,5,417,276500,285300.0,5914600,0.48376968078999916,0.48455900467662555,0.4983892938649857
0.016,0.5,5,5,417,357400,273300.0,5914600,0.48376968078999916,0.48455900467662555,0.4983892938649857
0.008,0.5,5,5,417,317100,310600.0,5914600,0.48376968078999916,0.48455900467662555,0.4983892938649857
0.004,0.5,5,5,417,295100,315300.0,5914600,0.48376968078999916,0.48455900467662555,0.4983892938649857
0.002,0.5,5,5,417,277900,225200.0,5914600,0.48376968078999916,0.48455900467662555,0.4983892938649857
0.001,0.5,5,5,417,319900,236600.0,5914600,0.48376968078999916,0.48455900467662555,0.4983892938649857
5.0E-4,0.5,5,5,417,427900,358300.0,5914600,0.48376968078999916,0.48455900467662555,0.4983892938649857
2.5E-4,0.5,5,5,417,331700,257800.0,5914600,0.48376968078999916,0.48455900467662555,0.4983892938649857
1.25E-4,0.5,5,5,417,280400,220300.0,5914600,0.48376968078999916,0.48455900467662555,0.4983892938649857
6.25E-5,0.5,5,5,417,353600,233900.0,5914600,0.48376968078999916,0.48455900467662555,0.4983892938649857
3.125E-5,0.5,5,5,417,344300,339100.0,5914600,0.48376968078999916,0.48455900467662555,0.4983892938649857
1.5625E-5,0.5,5,5,417,427300,404800.0,5914600,0.48376968078999916,0.48455900467662555,0.4983892938649857
1.024,1.0128205128205128,121475,110819,500000,6325236000,5.7446424E9,8131313800,4.550057086755155E-4,5.640866862121063E-4,0.025791470710791242
0.512,1.0128205128205128,121475,110819,500000,6384462400,5.7610521E9,8131313800,4.550057086755155E-4,5.640866862121063E-4,0.025791470710791242
0.256,1.0128205128205128,121475,110819,500000,6586460400,5.9541846E9,8131313800,4.550057086755155E-4,5.640866862121063E-4,0.025791470710791242
0.128,1.0128205128205128,121475,110819,500000,6488729700,5.8169305E9,8131313800,4.550057086755155E-4,5.640866862121063E-4,0.025791470710791242
0.064,1.0128205128205128,102045,110819,500000,5463347600,5.8792988E9,8131313800,4.85673016099919E-4,5.640866862121063E-4,0.025791470710791242
0.032,1.0128205128205128,121297,110819,500000,6452151900,5.8577366E9,8131313800,4.5443329839756075E-4,5.640866862121063E-4,0.025791470710791242
0.016,1.0128205128205128,121297,110819,500000,6420589100,5.7977785E9,8131313800,4.5443329839756075E-4,5.640866862121063E-4,0.025791470710791242
0.008,1.0128205128205128,120443,110819,500000,6465260700,5.8331962E9,8131313800,4.5494634108028675E-4,5.640866862121063E-4,0.025791470710791242
0.004,1.0128205128205128,122204,110819,500000,6665295100,5.8115196E9,8131313800,4.5440777074678973E-4,5.640866862121063E-4,0.025791470710791242
0.002,1.0128205128205128,122204,110819,500000,6630692400,5.9072114E9,8131313800,4.5440777074678973E-4,5.640866862121063E-4,0.025791470710791242
0.001,1.0128205128205128,101153,110819,500000,5637575300,6.1545071E9,8131313800,5.352757502505023E-4,5.640866862121063E-4,0.025791470710791242
5.0E-4,1.0128205128205128,101833,110819,500000,5578226300,6.0101525E9,8131313800,4.861825829310107E-4,5.640866862121063E-4,0.025791470710791242
2.5E-4,1.0128205128205128,101894,106920,500000,5529526600,5.8582462E9,8131313800,4.8688329544915865E-4,4.5147237979153987E-4,0.025791470710791242
1.25E-4,1.0128205128205128,101988,106930,500000,5688016900,5.8122455E9,8131313800,4.974122843289797E-4,4.522324037541936E-4,0.025791470710791242
6.25E-5,1.0128205128205128,102467,106967,500000,5730033100,5.7910105E9,8131313800,5.668722044872565E-4,4.5254992778354097E-4,0.025791470710791242
3.125E-5,1.0128205128205128,102845,106845,500000,5675533200,5.879443E9,8131313800,5.628602435782115E-4,4.53514568701352E-4,0.025791470710791242
1.5625E-5,1.0128205128205128,102619,106920,500000,5797515600,6.0135687E9,8131313800,4.968706352794228E-4,4.524904702825072E-4,0.025791470710791242
1.024,1.5256410256410255,4127,5100,32102,226264100,2.770381E8,538246700,1.1111727177823272E-4,1.1077971954703836E-4,1.1139192610931659E-4
0.512,1.5256410256410255,4127,5100,32102,222872000,2.727533E8,538246700,1.1111727177823272E-4,1.1077971954703836E-4,1.1139192610931659E-4
0.256,1.5256410256410255,4127,5100,32102,225358900,2.810234E8,538246700,1.1111727177823272E-4,1.1077971954703836E-4,1.1139192610931659E-4
0.128,1.5256410256410255,4127,5100,32102,235027400,2.995852E8,538246700,1.1111727177823272E-4,1.1077971954703836E-4,1.1139192610931659E-4
0.064,1.5256410256410255,4406,5100,32102,260727800,2.996721E8,538246700,1.1117353852457823E-4,1.1077971954703836E-4,1.1139192610931659E-4
0.032,1.5256410256410255,4406,5100,32102,248724100,2.917603E8,538246700,1.1117353852457823E-4,1.1077971954703836E-4,1.1139192610931659E-4
0.016,1.5256410256410255,4579,5100,32102,257107900,2.741107E8,538246700,1.1068813701053948E-4,1.1077971954703836E-4,1.1139192610931659E-4
0.008,1.5256410256410255,5765,5100,32102,312598400,2.806918E8,538246700,1.1094799045940906E-4,1.1077971954703836E-4,1.1139192610931659E-4
0.004,1.5256410256410255,5142,5100,32102,275032800,2.960977E8,538246700,1.1105707811104315E-4,1.1077971954703836E-4,1.1139192610931659E-4
0.002,1.5256410256410255,4430,4616,32102,274356300,2.762736E8,538246700,1.1124854549768304E-4,1.1097659540421079E-4,1.1139192610931659E-4
0.001,1.5256410256410255,6298,4616,32102,368366800,2.500609E8,538246700,1.1093923279642537E-4,1.1097659540421079E-4,1.1139192610931659E-4
5.0E-4,1.5256410256410255,6298,4616,32102,350787900,2.531035E8,538246700,1.1093923279642537E-4,1.1097659540421079E-4,1.1139192610931659E-4
2.5E-4,1.5256410256410255,4521,5413,32102,230365400,2.831948E8,538246700,1.1108239814716647E-4,1.1062681325157975E-4,1.1139192610931659E-4
1.25E-4,1.5256410256410255,4401,5309,32102,239397900,2.888955E8,538246700,1.1097945569632506E-4,1.1066517220156835E-4,1.1139192610931659E-4
6.25E-5,1.5256410256410255,5770,4713,32102,340405000,2.880412E8,538246700,1.1064173043090486E-4,1.1054644956146054E-4,1.1139192610931659E-4
3.125E-5,1.5256410256410255,5809,5419,32102,350807900,2.909542E8,538246700,1.109587717436078E-4,1.1077609557638701E-4,1.1139192610931659E-4
1.5625E-5,1.5256410256410255,6702,4992,32102,381352400,2.766756E8,538246700,1.1077833429451456E-4,1.1086822694728049E-4,1.1139192610931659E-4
1.024,2.0384615384615383,3468,3278,24892,185715800,1.765728E8,407722900,5.767141424273259E-5,5.757742748668804E-5,5.7639981599078016E-5
0.512,2.0384615384615383,3468,3278,24892,197132800,1.809806E8,407722900,5.767141424273259E-5,5.757742748668804E-5,5.7639981599078016E-5
0.256,2.0384615384615383,3468,3278,24892,198402800,1.91848E8,407722900,5.767141424273259E-5,5.757742748668804E-5,5.7639981599078016E-5
0.128,2.0384615384615383,3468,3278,24892,202501800,1.913781E8,407722900,5.767141424273259E-5,5.757742748668804E-5,5.7639981599078016E-5
