0.4,0.15,56,0.0,0.5,0.54,0.9988973406032536,false,5.513296983731577E-4,0.14983460109048805
0.4,0.7515151515151516,11167,0.0,0.49977588821955166,0.5397579592771158,0.004060268385928434,false,0.4979698658070358,0.003051353211243187
0.4,1.353030303030303,7631,0.0,0.4935737751420629,0.533059677153428,0.0016606669849968947,false,0.49916966650750155,0.002246932753942768
0.4,1.9545454545454546,9419,0.0,0.4934444314609328,0.5329199859778074,9.921761665416806E-4,false,0.49950391191672916,0.0019392534164223757
0.4,2.556060606060606,11421,0.0,0.49364187956083433,0.5331332299257011,6.961896501556097E-4,false,0.4996519051749222,0.0017795029391098692
0.4,3.1575757575757577,13378,0.0,0.49343135830238416,0.5329058669665749,4.98524165152614E-4,false,0.4997507379174237,0.0015741278184515874
0.4,3.7590909090909093,15154,0.0,0.4933519398179676,0.532820095003405,3.8407506833448846E-4,false,0.49980796246583276,0.0014437730977846454
0.4,4.360606060606061,16892,0.0,0.4934053300771764,0.5328777564833506,3.171781165499654E-4,false,0.499841410941725,0.0013830888173193949
0.4,4.962121212121213,18444,0.0,0.4934022287660469,0.5328744070673307,2.634775818234347E-4,false,0.4998682612090883,0.001307407697684468
0.4,5.563636363636364,19821,0.0,0.4934066519294191,0.5328791840837727,2.2004113151297133E-4,false,0.4998899794342435,0.0012242288407812588
0.4,6.165151515151516,21244,0.0,0.49345464993830807,0.5329310219333727,1.8454502783338267E-4,false,0.4999077274860833,0.0011377480579606578
0.4,6.7666666666666675,22633,0.0,0.49346981682860214,0.5329474021748903,1.649529616770673E-4,false,0.49991752351916147,0.0011161817073481555
0.4,7.368181818181819,24020,0.0,0.4934682600265164,0.5329457208286378,1.391080633479369E-4,false,0.49993044596832603,0.0010249735031227535
0.4,7.969696969696971,25302,0.0,0.49339237594910934,0.5328637660250382,1.2497798935506843E-4,false,0.49993751100532247,9.96036703041909E-4
0.4,8.571212121212122,26609,0.0,0.49336583164272474,0.5328350981741428,1.1251286382063519E-4,false,0.4999437435680897,9.643716221717171E-4
0.4,9.172727272727274,27778,0.0,0.49337020587140995,0.5328398223411228,1.0150284445731295E-4,false,0.49994924857777134,9.310579096129889E-4
0.4,9.774242424242425,29059,0.0,0.49349442137241784,0.5329739750822113,9.167739776272388E-5,false,0.49995416130111864,8.960771105565634E-4
0.4,10.375757575757577,30295,0.0,0.49340523697833,0.5328776559365964,8.29802224583398E-5,false,0.49995850988877083,8.609826718101682E-4
0.4,10.977272727272728,31451,0.0,0.49348790694252537,0.5329669394979274,7.517365615883342E-5,false,0.4999624131719206,8.252017255617397E-4
0.4,11.57878787878788,32592,0.0,0.4933097016664008,0.5327744777997129,6.821524877276275E-5,false,0.4999658923756136,7.898498956385651E-4
0.4,12.180303030303032,33692,0.0,0.4935252107871468,0.5330072276501185,6.196428056681746E-5,false,0.4999690178597166,7.54743714358554E-4
0.4,12.781818181818183,34696,0.0,0.4934393405702702,0.5329144878158919,5.634312037205991E-5,false,0.49997182843981397,7.201675203919658E-4
0.4,13.383333333333335,35709,0.0,0.4934618720844894,0.5329388218512485,5.129878738296956E-5,false,0.4999743506063085,6.86548771142076E-4
0.4,13.984848484848486,36657,0.0,0.49355997392419304,0.5330447718381285,4.9646781301371234E-5,false,0.4999751766093493,6.943027142600857E-4
0.4,14.586363636363638,37614,0.0,0.49333663995762095,0.5328035711542306,4.528768355116508E-5,false,0.4999773561582244,6.60582620525858E-4
0.4,15.18787878787879,38499,0.0,0.49351937092854126,0.5330009206028246,4.134014825774024E-5,false,0.49997932992587113,6.278691608114972E-4
0.4,15.78939393939394,39343,0.0,0.49345282829832815,0.5329290545621944,4.012093332372846E-5,false,0.49997993953333814,6.334852214645065E-4
0.4,16.39090909090909,40177,0.0,0.49353010626107136,0.5330125147619571,3.667360820647225E-5,false,0.49998166319589676,6.011137781479043E-4
0.4,16.992424242424242,41018,0.0,0.4934402040123573,0.5329154203333459,3.354687240408882E-5,false,0.49998322656379796,5.700426878967517E-4
0.4,17.593939393939394,41841,0.0,0.4934384665763739,0.5329135439024839,3.263962375144036E-5,false,0.4999836801881243,5.742595621238265E-4
0.4,18.195454545454545,42613,0.0,0.49340288450274594,0.5328751152629656,2.989182450785499E-5,false,0.4999850540877461,5.438953341133797E-4
0.4,18.796969696969697,43401,0.0,0.4934324015928763,0.5329069937203065,2.9113736904506915E-5,false,0.49998544313154775,5.472500303595648E-4
0.4,19.39848484848485,44167,0.0,0.4935233888638165,0.5330052599729219,2.6705557738981867E-5,false,0.4999866472211305,5.180473571699771E-4
0.4,20.0,44896,0.0,0.49359381363818455,0.5330813187292394,2.6032237199435926E-5,false,0.4999869838814003,5.206447439887185E-4
0.45,0.15,49,0.0,0.5,0.54,0.9988988197214483,false,5.505901392758055E-4,0.14983482295821723
0.45,0.7515151515151516,9926,0.0,0.49981299902999626,0.539798038952396,0.004059580018357156,false,0.4979702099908214,0.00305083589258356
0.45,1.353030303030303,6768,0.0,0.4935311453178431,0.5330136369432705,0.0016606799312822718,false,0.49916966003435886,0.002246950270659195
